#
#   VizieR Astronomical Server vizier.cfa.harvard.edu
#    Date: 2026-09-03T12:25:23 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-03T12:25:23	  Query execution date
#INFO	request=https://vizier.cfa.harvard.edu/viz-bin/asu-tsv?-source=J/A%2BA/686/A42/members&-out.max=unlimited&-out=Name,GaiaDR3,inrj,inrt,Prob,RA_ICRS,DE_ICRS,pmRA,e_pmRA,pmDE,e_pmDE,pmRApmDECor,Plx,e_Plx,RUWE,NSS,Gmag,BP-RP,RV,e_RV,Mass50,Mass16,Mass84&Name=RSG_5	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36860042
#Name: J/A+A/686/A42
#Title: Improving the open cluster census. III. (Hunt+, 2024)
#INFO	ivoid=ivo://cds.vizier/j/a+a/686/a42	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/686/a42	    IVOID of underlying data collection
#INFO	creator=Hunt E.L.	    First author or institution
#INFO	cites=bibcode:2024A&A...686A..42H	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2024	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/686/A42	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36860042	    Dataset identifier that can be used for citation
#INFO	publication_date=2024-11-21	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Coosys	H_2016.000:	ICRS
#Table	J_A_A_686_A42_members:
#Name: J/A+A/686/A42/members
#Title: Member stars of clusters (table 2)
#Column	Name	(a20)	Main accepted cluster name	[ucd=meta.id.parent]
#Column	GaiaDR3	(I19)	Gaia DR3 source ID	[ucd=meta.id;meta.main]
#Column	inrj	(I1)	[0/1] Flag indicating if cluster is within Jacobi radius (i.e. true tidal radius from cluster mass)	[ucd=meta.code]
#Column	inrt	(I1)	[0/1] Flag indicating if cluster is within estimated King (1962AJ.....67..471K) tidal radius based on cluster profile	[ucd=meta.code]
#Column	Prob	(F21.18)	[0/1] Membership probability	[ucd=stat.probability]
#Column	RA_ICRS	(F11.8)	Right ascension of star (ICRS) at Ep=2016.0	[ucd=pos.eq.ra;meta.main]
#Column	DE_ICRS	(F11.8)	Declination of star (ICRS) at Ep=2016.0	[ucd=pos.eq.dec;meta.main]
#Column	pmRA	(F14.8)	Mean proper motion in right ascension multiplied by cos(dec)	[ucd=pos.pm;pos.eq.ra]
#Column	e_pmRA	(F10.8)	Standard error of pmRA	[ucd=stat.error;pos.pm;pos.eq.ra]
#Column	pmDE	(F14.8)	Mean proper motion in declination	[ucd=pos.pm;pos.eq.dec]
#Column	e_pmDE	(F10.8)	Standard error of pmDE	[ucd=stat.error;pos.pm;pos.eq.dec]
#Column	pmRApmDECor	(E11.4)	Correlation between pmra and pmdec	[ucd=stat.correlation]
#Column	Plx	(F13.8)	Mean parallax	[ucd=pos.parallax;stat.mean]
#Column	e_Plx	(F10.8)	Standard error of parallax	[ucd=stat.error;pos.parallax]
#Column	RUWE	(F11.8)	Renormalised unit weight error	[ucd=stat.error]
#Column	NSS	(I1)	[0/6] Flag indicating source has additional information in the Gaia DR3 non single star tables	[ucd=meta.code]
#Column	Gmag	(F10.6)	Mean G-band magnitude	[ucd=phot.mag;em.opt]
#Column	BP-RP	(F10.6)	BP-RP colour	[ucd=phot.color;em.opt.B;em.opt.R]
#Column	RV	(F12.6)	? Mean Gaia DR3 radial velocity	[ucd=phys.veloc;pos.heliocentric]
#Column	e_RV	(F12.6)	? Standard error of radial velocity	[ucd=stat.error]
#Column	Mass50	(F12.8)	? 50th percentile of stellar mass for this star, assuming star is single	[ucd=phys.mass]
#Column	Mass16	(F12.8)	? 16th percentile of stellar mass for this star, assuming star is single	[ucd=phys.mass]
#Column	Mass84	(F12.8)	? 84th percentile of stellar mass for this star, assuming star is single	[ucd=phys.mass]
Name	GaiaDR3	inrj	inrt	Prob	RA_ICRS	DE_ICRS	pmRA	e_pmRA	pmDE	e_pmDE	pmRApmDECor	Plx	e_Plx	RUWE	NSS	Gmag	BP-RP	RV	e_RV	Mass50	Mass16	Mass84
 	 	 	 	 	deg	deg	mas/yr	mas/yr	mas/yr	mas/yr	 	mas	mas	 	 	mag	mag	km/s	km/s	Msun	Msun	Msun
--------------------	-------------------	-	-	---------------------	-----------	-----------	--------------	----------	--------------	----------	-----------	-------------	----------	-----------	-	----------	----------	------------	------------	------------	------------	------------
RSG_5               	2081117229227768448	0	1	 0.840058905641909215	303.1081672	+43.9958926	    3.43792104	0.01253486	    1.35422952	0.01235260	-1.9054e-01	   2.95675916	0.01060970	 0.82308763	0	 11.802122	  0.740978	   -9.586332	    1.866782	  1.23346932	  1.16897903	  1.26833084
RSG_5               	2081120016662804864	0	1	 0.817677654929196196	303.2398926	+44.1341617	    3.54049124	0.05478433	    1.51972076	0.05577504	 5.2027e-02	   2.94794192	0.04549975	 0.95076686	0	 16.751460	  2.620940	            	            	  0.49730132	  0.46794911	  0.55428300
RSG_5               	2081163030760529792	0	1	 0.726392816411487785	302.8789631	+44.0946864	    3.38503926	0.11545501	    1.14329983	0.10544710	 2.5325e-02	   2.90094884	0.09337147	 0.93082577	0	 17.892662	  2.983837	            	            	  0.30964634	  0.25182504	  0.33566653
RSG_5               	2081195569434061440	0	1	 0.935875336284817672	303.0385874	+44.3712055	    3.33680980	0.09831040	    1.35982159	0.11445688	-3.1202e-02	   2.94398670	0.09325051	 0.99582760	0	 18.099703	  3.066387	            	            	  0.28493822	  0.23012621	  0.30701687
RSG_5               	2081203820074750592	0	1	 1.000000000000000000	303.3386221	+44.6660987	    3.36855165	0.02351393	    1.32421991	0.02632527	 2.2457e-02	   2.94934410	0.02231081	 0.98912640	0	 15.454626	  1.956548	            	            	  0.70782856	  0.70055071	  0.72445326
RSG_5               	2081206564546899072	0	1	 0.944495144513342932	303.2423446	+44.6684978	    3.56087767	0.14129877	    1.32283424	0.16337185	-1.0211e-02	   3.01498295	0.13319203	 1.03636040	0	 18.600624	  3.175341	            	            	  0.23002283	  0.18547677	  0.24829374
RSG_5               	2081207560983604992	0	1	 0.823043318225720633	303.2000345	+44.6824930	    3.97944473	0.22195522	    1.56687494	0.25375208	 3.7198e-02	   2.98115907	0.21418057	 1.08449450	0	 19.146757	  2.416756	            	            	  0.18051932	  0.14916302	  0.19516006
RSG_5               	2081211619735232384	0	1	 0.754653479930082693	303.0380358	+44.6220238	    3.22026098	0.05984566	    1.56781723	0.07273433	-8.0221e-02	   3.02395646	0.05664694	 1.00447850	0	 17.191097	  2.795362	            	            	  0.41892416	  0.39133780	  0.49410379
RSG_5               	2081219793046352512	1	1	 0.846067055206524254	303.1472102	+44.7660088	    3.37475155	0.12773314	    1.48904540	0.13816048	 3.3162e-02	   2.86473134	0.11718123	 0.96358640	0	 18.388700	  3.164520	            	            	  0.25132662	  0.20310578	  0.27281697
RSG_5               	2081220175310395776	1	1	 0.985628490325559437	303.2134765	+44.8070754	    3.88468547	0.01720230	    1.52045137	0.01746102	 2.7911e-02	   3.01030215	0.01485215	 0.96012000	0	 14.444868	  1.495452	   -7.021500	    3.460131	  0.80615537	  0.77529777	  0.84387662
RSG_5               	2081223748723105536	1	1	 1.000000000000000000	302.9288169	+44.8865869	    3.55627068	0.01141190	    1.49389703	0.01278545	-8.6772e-03	   2.99558132	0.01054073	 0.86320100	0	 10.991074	  0.596980	   -8.614976	    1.076191	  1.44537402	  1.41418896	  1.48065932
RSG_5               	2081225913386673280	1	1	 1.000000000000000000	302.9969854	+44.9729202	    3.31696460	0.03148575	    1.45764836	0.03099647	 7.4196e-03	   2.98199710	0.02726468	 1.05076150	0	 15.639686	  2.077564	            	            	  0.69242970	  0.67132312	  0.71317170
RSG_5               	2081354624964957440	0	1	 0.975826927559179991	304.2603947	+44.5602094	    3.37429875	0.02746664	    1.26571964	0.03234177	-1.0327e-01	   2.94630357	0.02603144	 0.96679720	0	 15.534014	  1.992547	            	            	  0.70362786	  0.68860840	  0.72036605
RSG_5               	2081354624964957696	0	1	 0.870231680053019763	304.2602798	+44.5609426	    3.73599248	0.03363780	    1.39637487	0.03975523	-9.1269e-02	   2.95927247	0.03179447	 1.03779670	0	 15.852785	  2.480061	            	            	  0.66395152	  0.62909450	  0.68778004
RSG_5               	2081462720701840512	1	1	 0.969981025259109675	304.5886336	+45.0891115	    3.62961670	0.01796483	    1.52886173	0.01926538	 3.5378e-02	   2.92784455	0.01695965	 1.03318670	0	  9.343915	  0.157026	            	            	  2.11091541	  2.04343972	  2.14915732
