#
#   VizieR Astronomical Server vizier.cfa.harvard.edu
#    Date: 2026-09-03T12:22:22 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-03T12:22:22	  Query execution date
#INFO	request=https://vizier.cfa.harvard.edu/viz-bin/asu-tsv?-source=J/A%2BA/686/A42/members&-out.max=unlimited&-out=Name,GaiaDR3,inrj,inrt,Prob,RA_ICRS,DE_ICRS,pmRA,e_pmRA,pmDE,e_pmDE,pmRApmDECor,Plx,e_Plx,RUWE,NSS,Gmag,BP-RP,RV,e_RV,Mass50,Mass16,Mass84&Name=Ferrero_11	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36860042
#Name: J/A+A/686/A42
#Title: Improving the open cluster census. III. (Hunt+, 2024)
#INFO	ivoid=ivo://cds.vizier/j/a+a/686/a42	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/686/a42	    IVOID of underlying data collection
#INFO	creator=Hunt E.L.	    First author or institution
#INFO	cites=bibcode:2024A&A...686A..42H	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2024	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/686/A42	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36860042	    Dataset identifier that can be used for citation
#INFO	publication_date=2024-11-21	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Coosys	H_2016.000:	ICRS
#Table	J_A_A_686_A42_members:
#Name: J/A+A/686/A42/members
#Title: Member stars of clusters (table 2)
#Column	Name	(a20)	Main accepted cluster name	[ucd=meta.id.parent]
#Column	GaiaDR3	(I19)	Gaia DR3 source ID	[ucd=meta.id;meta.main]
#Column	inrj	(I1)	[0/1] Flag indicating if cluster is within Jacobi radius (i.e. true tidal radius from cluster mass)	[ucd=meta.code]
#Column	inrt	(I1)	[0/1] Flag indicating if cluster is within estimated King (1962AJ.....67..471K) tidal radius based on cluster profile	[ucd=meta.code]
#Column	Prob	(F21.18)	[0/1] Membership probability	[ucd=stat.probability]
#Column	RA_ICRS	(F11.8)	Right ascension of star (ICRS) at Ep=2016.0	[ucd=pos.eq.ra;meta.main]
#Column	DE_ICRS	(F11.8)	Declination of star (ICRS) at Ep=2016.0	[ucd=pos.eq.dec;meta.main]
#Column	pmRA	(F14.8)	Mean proper motion in right ascension multiplied by cos(dec)	[ucd=pos.pm;pos.eq.ra]
#Column	e_pmRA	(F10.8)	Standard error of pmRA	[ucd=stat.error;pos.pm;pos.eq.ra]
#Column	pmDE	(F14.8)	Mean proper motion in declination	[ucd=pos.pm;pos.eq.dec]
#Column	e_pmDE	(F10.8)	Standard error of pmDE	[ucd=stat.error;pos.pm;pos.eq.dec]
#Column	pmRApmDECor	(E11.4)	Correlation between pmra and pmdec	[ucd=stat.correlation]
#Column	Plx	(F13.8)	Mean parallax	[ucd=pos.parallax;stat.mean]
#Column	e_Plx	(F10.8)	Standard error of parallax	[ucd=stat.error;pos.parallax]
#Column	RUWE	(F11.8)	Renormalised unit weight error	[ucd=stat.error]
#Column	NSS	(I1)	[0/6] Flag indicating source has additional information in the Gaia DR3 non single star tables	[ucd=meta.code]
#Column	Gmag	(F10.6)	Mean G-band magnitude	[ucd=phot.mag;em.opt]
#Column	BP-RP	(F10.6)	BP-RP colour	[ucd=phot.color;em.opt.B;em.opt.R]
#Column	RV	(F12.6)	? Mean Gaia DR3 radial velocity	[ucd=phys.veloc;pos.heliocentric]
#Column	e_RV	(F12.6)	? Standard error of radial velocity	[ucd=stat.error]
#Column	Mass50	(F12.8)	? 50th percentile of stellar mass for this star, assuming star is single	[ucd=phys.mass]
#Column	Mass16	(F12.8)	? 16th percentile of stellar mass for this star, assuming star is single	[ucd=phys.mass]
#Column	Mass84	(F12.8)	? 84th percentile of stellar mass for this star, assuming star is single	[ucd=phys.mass]
Name	GaiaDR3	inrj	inrt	Prob	RA_ICRS	DE_ICRS	pmRA	e_pmRA	pmDE	e_pmDE	pmRApmDECor	Plx	e_Plx	RUWE	NSS	Gmag	BP-RP	RV	e_RV	Mass50	Mass16	Mass84
 	 	 	 	 	deg	deg	mas/yr	mas/yr	mas/yr	mas/yr	 	mas	mas	 	 	mag	mag	km/s	km/s	Msun	Msun	Msun
--------------------	-------------------	-	-	---------------------	-----------	-----------	--------------	----------	--------------	----------	-----------	-------------	----------	-----------	-	----------	----------	------------	------------	------------	------------	------------
Ferrero_11          	3118235287277413248	0	0	 0.646388489161824009	95.88822438	-1.80344392	   -3.00267778	0.01793074	   -3.90434648	0.01558528	-1.0729e-01	   1.14438083	0.01716533	 1.05576240	0	 13.781674	  0.801644	   16.446640	    6.848776	  1.25064548	  1.21974617	  1.29056337
Ferrero_11          	3118288162616528896	0	0	 0.646388489161824009	95.74111427	-1.66516405	   -3.06647900	0.06470362	   -3.30834387	0.05685331	-9.8656e-02	   1.04824833	0.06141179	 0.98326950	0	 16.520110	  1.358226	            	            	  0.77281114	  0.75311333	  0.78775306
Ferrero_11          	3118496730527577728	0	0	 0.674354213234017230	95.25802241	-1.46485870	   -2.84840529	0.08386203	   -3.84010249	0.07535433	-6.3441e-02	   1.13252377	0.08363458	 0.93285793	0	 16.853940	  1.530659	            	            	  0.73385633	  0.71943615	  0.74583572
Ferrero_11          	3118508550277547136	0	0	 0.650301156182305551	95.48796140	-1.22547029	   -3.07133438	0.02629689	   -4.06371464	0.02769674	-2.1689e-01	   1.20185296	0.02643395	 0.99487320	0	 14.657640	  0.999235	   24.349749	    9.303966	  1.06740252	  1.04200129	  1.09784490
Ferrero_11          	3118509443630107776	0	1	 0.694065006140038854	95.49962597	-1.15330337	   -2.87699912	0.02973204	   -3.98572927	0.02850844	-3.4857e-01	   1.13953794	0.02804770	 1.63547460	0	 13.711015	  0.847044	   18.773603	    5.086737	  1.26777573	  1.23480671	  1.30774784
Ferrero_11          	3118510332687544576	0	1	 0.694065006140038854	95.43105444	-1.20495907	   -2.69006199	0.39520714	   -4.15297162	0.40218788	-3.1669e-01	   1.13500507	0.41468018	 0.96622570	0	 19.485712	  2.483847	            	            	  0.47703619	  0.45837835	  0.48326378
Ferrero_11          	3118528302828831104	0	1	 0.674354213234017230	95.23153835	-1.01319060	   -2.76867595	0.32376580	   -4.44080904	0.31846547	-3.1194e-01	   1.10658659	0.32059760	 0.99079335	0	 19.221300	  2.024364	            	            	  0.50449631	  0.49093387	  0.51356154
Ferrero_11          	3118576479476021376	0	1	 0.694065006140038854	95.12590173	-0.96753145	   -2.96226502	0.01760701	   -4.02287755	0.01670053	-1.8898e-01	   1.18196678	0.02085328	 1.02477870	0	 12.606183	  0.526235	            	            	  1.57701694	  1.51388137	  1.61925188
Ferrero_11          	3118600183399899648	0	1	 0.646873356284645151	94.90227845	-0.70095805	   -2.86634318	0.18662818	   -4.10322984	0.15615630	-3.7709e-01	   1.24324634	0.18627027	 1.06585070	0	 18.003359	  2.043732	            	            	  0.62200314	  0.60857092	  0.63279191
Ferrero_11          	3118672858546373120	0	1	 0.681237404904734722	95.26349742	-0.83638642	   -2.59211909	0.03961202	   -4.16320294	0.03569784	-1.2951e-01	   1.12098620	0.03489426	 1.16011750	0	 15.224214	  1.095704	            	            	  0.96431923	  0.94265794	  0.99187226
Ferrero_11          	3118677080496582784	0	1	 0.692218314708771931	95.17701216	-0.78212297	   -2.73224057	0.03724280	   -3.83071422	0.03694584	-4.1839e-01	   1.05698300	0.03279621	 1.01352980	0	 15.292655	  1.080157	            	            	  0.95305180	  0.92499253	  0.97298325
Ferrero_11          	3118687628937451904	0	1	 0.673835481649540546	95.36262894	-0.55174643	   -2.59416622	0.32574418	   -4.20890316	0.32408687	 7.5383e-02	   1.14340861	0.32150605	 1.03194790	0	 19.425724	  1.489660	            	            	  0.48348888	  0.46473655	  0.48978718
Ferrero_11          	3118741612381752448	0	1	 0.660804464604370367	95.66305669	-0.04982519	   -3.06780427	0.06341839	   -4.48904918	0.05745984	-2.1841e-01	   1.17525667	0.07243762	 1.02315740	0	 16.347496	  1.435721	            	            	  0.79531163	  0.77488955	  0.81083231
Ferrero_11          	3121613330594433280	0	1	 0.694065006140038854	94.50931456	-0.60027960	   -2.86855865	0.01879947	   -4.13478922	0.01732309	 6.6129e-02	   1.21484373	0.01802145	 1.11454070	0	 13.804472	  0.859781	   11.245573	    4.791063	  1.24516284	  1.21472599	  1.28512162
