#
#   VizieR Astronomical Server vizier.cfa.harvard.edu
#    Date: 2026-09-03T12:22:17 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-03T12:22:17	  Query execution date
#INFO	request=https://vizier.cfa.harvard.edu/viz-bin/asu-tsv?-source=J/A%2BA/686/A42/members&-out.max=unlimited&-out=Name,GaiaDR3,inrj,inrt,Prob,RA_ICRS,DE_ICRS,pmRA,e_pmRA,pmDE,e_pmDE,pmRApmDECor,Plx,e_Plx,RUWE,NSS,Gmag,BP-RP,RV,e_RV,Mass50,Mass16,Mass84&Name=FSR_1117	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36860042
#Name: J/A+A/686/A42
#Title: Improving the open cluster census. III. (Hunt+, 2024)
#INFO	ivoid=ivo://cds.vizier/j/a+a/686/a42	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/686/a42	    IVOID of underlying data collection
#INFO	creator=Hunt E.L.	    First author or institution
#INFO	cites=bibcode:2024A&A...686A..42H	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2024	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/686/A42	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36860042	    Dataset identifier that can be used for citation
#INFO	publication_date=2024-11-21	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Coosys	H_2016.000:	ICRS
#Table	J_A_A_686_A42_members:
#Name: J/A+A/686/A42/members
#Title: Member stars of clusters (table 2)
#Column	Name	(a20)	Main accepted cluster name	[ucd=meta.id.parent]
#Column	GaiaDR3	(I19)	Gaia DR3 source ID	[ucd=meta.id;meta.main]
#Column	inrj	(I1)	[0/1] Flag indicating if cluster is within Jacobi radius (i.e. true tidal radius from cluster mass)	[ucd=meta.code]
#Column	inrt	(I1)	[0/1] Flag indicating if cluster is within estimated King (1962AJ.....67..471K) tidal radius based on cluster profile	[ucd=meta.code]
#Column	Prob	(F21.18)	[0/1] Membership probability	[ucd=stat.probability]
#Column	RA_ICRS	(F11.8)	Right ascension of star (ICRS) at Ep=2016.0	[ucd=pos.eq.ra;meta.main]
#Column	DE_ICRS	(F11.8)	Declination of star (ICRS) at Ep=2016.0	[ucd=pos.eq.dec;meta.main]
#Column	pmRA	(F14.8)	Mean proper motion in right ascension multiplied by cos(dec)	[ucd=pos.pm;pos.eq.ra]
#Column	e_pmRA	(F10.8)	Standard error of pmRA	[ucd=stat.error;pos.pm;pos.eq.ra]
#Column	pmDE	(F14.8)	Mean proper motion in declination	[ucd=pos.pm;pos.eq.dec]
#Column	e_pmDE	(F10.8)	Standard error of pmDE	[ucd=stat.error;pos.pm;pos.eq.dec]
#Column	pmRApmDECor	(E11.4)	Correlation between pmra and pmdec	[ucd=stat.correlation]
#Column	Plx	(F13.8)	Mean parallax	[ucd=pos.parallax;stat.mean]
#Column	e_Plx	(F10.8)	Standard error of parallax	[ucd=stat.error;pos.parallax]
#Column	RUWE	(F11.8)	Renormalised unit weight error	[ucd=stat.error]
#Column	NSS	(I1)	[0/6] Flag indicating source has additional information in the Gaia DR3 non single star tables	[ucd=meta.code]
#Column	Gmag	(F10.6)	Mean G-band magnitude	[ucd=phot.mag;em.opt]
#Column	BP-RP	(F10.6)	BP-RP colour	[ucd=phot.color;em.opt.B;em.opt.R]
#Column	RV	(F12.6)	? Mean Gaia DR3 radial velocity	[ucd=phys.veloc;pos.heliocentric]
#Column	e_RV	(F12.6)	? Standard error of radial velocity	[ucd=stat.error]
#Column	Mass50	(F12.8)	? 50th percentile of stellar mass for this star, assuming star is single	[ucd=phys.mass]
#Column	Mass16	(F12.8)	? 16th percentile of stellar mass for this star, assuming star is single	[ucd=phys.mass]
#Column	Mass84	(F12.8)	? 84th percentile of stellar mass for this star, assuming star is single	[ucd=phys.mass]
Name	GaiaDR3	inrj	inrt	Prob	RA_ICRS	DE_ICRS	pmRA	e_pmRA	pmDE	e_pmDE	pmRApmDECor	Plx	e_Plx	RUWE	NSS	Gmag	BP-RP	RV	e_RV	Mass50	Mass16	Mass84
 	 	 	 	 	deg	deg	mas/yr	mas/yr	mas/yr	mas/yr	 	mas	mas	 	 	mag	mag	km/s	km/s	Msun	Msun	Msun
--------------------	-------------------	-	-	---------------------	-----------	-----------	--------------	----------	--------------	----------	-----------	-------------	----------	-----------	-	----------	----------	------------	------------	------------	------------	------------
FSR_1117            	3004794480750140288	0	1	 0.937376375176770527	94.03001377	-9.59317696	   -3.55429095	0.21968855	    0.42932893	0.21090668	-2.3612e-01	   1.13413679	0.24157117	 1.03801580	0	 18.627523	  1.940834	            	            	  0.60558548	  0.54550156	  0.71016036
FSR_1117            	3004855293190880000	0	1	 0.961775810778241591	93.60249949	-9.37843248	   -4.11800163	0.30479982	    0.64918042	0.29688236	-1.5188e-01	   1.14004711	0.30990225	 1.04910970	0	 19.298534	  1.946335	            	            	  0.45655139	  0.34917446	  0.50348248
FSR_1117            	3004858041969784960	0	1	 1.000000000000000000	93.51204595	-9.38131118	   -3.47192247	0.15308128	    0.46086357	0.15925552	-5.0521e-02	   1.11632224	0.15064499	 0.97892440	0	 18.318296	  3.389492	            	            	  0.67291411	  0.62132713	  0.73165403
FSR_1117            	3004858596021147264	0	1	 1.000000000000000000	93.55611301	-9.33496900	   -3.77678373	0.06947853	    0.86904863	0.06629846	-1.9741e-01	   1.25437315	0.07179560	 1.09149780	0	 16.810024	  2.264994	            	            	  0.92975022	  0.88307055	  1.05629441
FSR_1117            	3004859175841317248	0	1	 1.000000000000000000	93.52027348	-9.35872972	   -3.79370411	0.24186866	    0.58708509	0.25701934	-1.9676e-01	   1.14289817	0.24328904	 1.00495710	0	 18.898373	  3.339453	            	            	  0.53660265	  0.41213672	  0.60341215
FSR_1117            	3004859175841317504	0	1	 1.000000000000000000	93.51231937	-9.35526648	   -3.51864180	0.16124745	    0.62208140	0.16473627	-3.4292e-02	   1.13762744	0.15537320	 1.01064870	0	 18.329870	  3.478403	            	            	  0.66966223	  0.61900134	  0.73165403
FSR_1117            	3004859180136707584	0	1	 1.000000000000000000	93.50891211	-9.35423290	   -3.76488355	0.05057312	    0.90779027	0.05218180	-1.1684e-01	   1.20107716	0.04956502	 1.11181960	0	 16.129662	  3.097238	            	            	  1.10518363	  1.00101585	  1.18377926
FSR_1117            	3004859283215920640	0	1	 1.000000000000000000	93.51662670	-9.34433403	   -4.02733188	0.08827827	    1.29616649	0.09326009	-2.3622e-01	   1.22437929	0.09020900	 1.02394160	0	 17.285852	  2.711204	            	            	  0.80993640	  0.74336915	  0.90378260
FSR_1117            	3004860829404139008	0	1	 1.000000000000000000	93.64902415	-9.40269747	   -4.00624664	0.02601503	    0.83012547	0.02633760	-1.4030e-01	   1.15785857	0.02550057	 1.08189270	0	 14.998257	  2.035330	   14.200338	    5.952544	  1.39523842	  1.27353256	  1.55175362
FSR_1117            	3004865910350046208	0	1	 0.993443828571819454	93.62233939	-9.26318002	   -4.11286152	0.26977682	    0.67661920	0.21956903	-2.1039e-01	   1.06820992	0.24062563	 0.95040405	0	 18.798262	  3.530247	            	            	  0.56256852	  0.50786513	  0.69868556
FSR_1117            	3004870926870519552	0	1	 1.000000000000000000	93.44054870	-9.32353798	   -3.95091878	0.14516349	    0.67745222	0.15345421	 9.5215e-02	   1.16355009	0.14839570	 1.10352400	0	 18.161272	  2.756720	            	            	  0.70114554	  0.65437931	  0.74325506
FSR_1117            	3004871790160680448	0	1	 1.000000000000000000	93.47664039	-9.26405882	   -3.45452556	0.07672115	    0.96450631	0.07757358	 1.5753e-03	   1.05920755	0.07302377	 1.03668450	0	 17.051918	  2.349666	            	            	  0.87471991	  0.81575169	  0.98449787
FSR_1117            	3004878387230426112	0	1	 1.000000000000000000	93.55842084	-9.19315868	   -3.68284533	0.07944132	    1.02203916	0.07299439	-8.4378e-02	   1.12368734	0.07317670	 1.01504360	0	 16.815054	  2.151713	            	            	  0.92833454	  0.88597428	  1.05752022
FSR_1117            	3004878490309659776	0	1	 1.000000000000000000	93.45777195	-9.23492829	   -3.51411249	0.01232042	    0.83747911	0.01241636	 1.1172e-01	   1.17223188	0.01231728	 1.00741150	0	 12.258244	  1.280910	   39.159320	    3.068629	  2.41318500	  2.12417984	  2.78579236
FSR_1117            	3004878863970150528	0	1	 1.000000000000000000	93.48963908	-9.19617050	   -3.65508926	0.11237971	    0.83422757	0.13332541	-1.6501e-01	   1.22432328	0.11961080	 0.91619250	0	 17.825851	  2.841412	            	            	  0.72540599	  0.68857529	  0.77401404
