#
#   VizieR Astronomical Server vizier.cfa.harvard.edu
#    Date: 2026-09-03T12:23:00 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-03T12:23:00	  Query execution date
#INFO	request=https://vizier.cfa.harvard.edu/viz-bin/asu-tsv?-source=J/A%2BA/686/A42/members&-out.max=unlimited&-out=Name,GaiaDR3,inrj,inrt,Prob,RA_ICRS,DE_ICRS,pmRA,e_pmRA,pmDE,e_pmDE,pmRApmDECor,Plx,e_Plx,RUWE,NSS,Gmag,BP-RP,RV,e_RV,Mass50,Mass16,Mass84&Name=IC_4665	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36860042
#Name: J/A+A/686/A42
#Title: Improving the open cluster census. III. (Hunt+, 2024)
#INFO	ivoid=ivo://cds.vizier/j/a+a/686/a42	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/686/a42	    IVOID of underlying data collection
#INFO	creator=Hunt E.L.	    First author or institution
#INFO	cites=bibcode:2024A&A...686A..42H	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2024	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/686/A42	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36860042	    Dataset identifier that can be used for citation
#INFO	publication_date=2024-11-21	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Coosys	H_2016.000:	ICRS
#Table	J_A_A_686_A42_members:
#Name: J/A+A/686/A42/members
#Title: Member stars of clusters (table 2)
#Column	Name	(a20)	Main accepted cluster name	[ucd=meta.id.parent]
#Column	GaiaDR3	(I19)	Gaia DR3 source ID	[ucd=meta.id;meta.main]
#Column	inrj	(I1)	[0/1] Flag indicating if cluster is within Jacobi radius (i.e. true tidal radius from cluster mass)	[ucd=meta.code]
#Column	inrt	(I1)	[0/1] Flag indicating if cluster is within estimated King (1962AJ.....67..471K) tidal radius based on cluster profile	[ucd=meta.code]
#Column	Prob	(F21.18)	[0/1] Membership probability	[ucd=stat.probability]
#Column	RA_ICRS	(F11.8)	Right ascension of star (ICRS) at Ep=2016.0	[ucd=pos.eq.ra;meta.main]
#Column	DE_ICRS	(F11.8)	Declination of star (ICRS) at Ep=2016.0	[ucd=pos.eq.dec;meta.main]
#Column	pmRA	(F14.8)	Mean proper motion in right ascension multiplied by cos(dec)	[ucd=pos.pm;pos.eq.ra]
#Column	e_pmRA	(F10.8)	Standard error of pmRA	[ucd=stat.error;pos.pm;pos.eq.ra]
#Column	pmDE	(F14.8)	Mean proper motion in declination	[ucd=pos.pm;pos.eq.dec]
#Column	e_pmDE	(F10.8)	Standard error of pmDE	[ucd=stat.error;pos.pm;pos.eq.dec]
#Column	pmRApmDECor	(E11.4)	Correlation between pmra and pmdec	[ucd=stat.correlation]
#Column	Plx	(F13.8)	Mean parallax	[ucd=pos.parallax;stat.mean]
#Column	e_Plx	(F10.8)	Standard error of parallax	[ucd=stat.error;pos.parallax]
#Column	RUWE	(F11.8)	Renormalised unit weight error	[ucd=stat.error]
#Column	NSS	(I1)	[0/6] Flag indicating source has additional information in the Gaia DR3 non single star tables	[ucd=meta.code]
#Column	Gmag	(F10.6)	Mean G-band magnitude	[ucd=phot.mag;em.opt]
#Column	BP-RP	(F10.6)	BP-RP colour	[ucd=phot.color;em.opt.B;em.opt.R]
#Column	RV	(F12.6)	? Mean Gaia DR3 radial velocity	[ucd=phys.veloc;pos.heliocentric]
#Column	e_RV	(F12.6)	? Standard error of radial velocity	[ucd=stat.error]
#Column	Mass50	(F12.8)	? 50th percentile of stellar mass for this star, assuming star is single	[ucd=phys.mass]
#Column	Mass16	(F12.8)	? 16th percentile of stellar mass for this star, assuming star is single	[ucd=phys.mass]
#Column	Mass84	(F12.8)	? 84th percentile of stellar mass for this star, assuming star is single	[ucd=phys.mass]
Name	GaiaDR3	inrj	inrt	Prob	RA_ICRS	DE_ICRS	pmRA	e_pmRA	pmDE	e_pmDE	pmRApmDECor	Plx	e_Plx	RUWE	NSS	Gmag	BP-RP	RV	e_RV	Mass50	Mass16	Mass84
 	 	 	 	 	deg	deg	mas/yr	mas/yr	mas/yr	mas/yr	 	mas	mas	 	 	mag	mag	km/s	km/s	Msun	Msun	Msun
--------------------	-------------------	-	-	---------------------	-----------	-----------	--------------	----------	--------------	----------	-----------	-------------	----------	-----------	-	----------	----------	------------	------------	------------	------------	------------
IC_4665             	4468962468480620416	0	0	 0.446775269868892932	269.1279027	+2.64536233	    0.05561582	0.14243506	   -8.13618593	0.12463162	 2.4488e-01	   2.49838362	0.13905424	 1.03391290	0	 18.010883	  3.022528	            	            	  0.38295375	  0.31327025	  0.42626291
IC_4665             	4469587613855274624	0	0	 0.436445161371146417	269.8907726	+3.53446228	    0.68344920	0.18787827	   -8.45593850	0.18635438	 3.1735e-01	   2.51103211	0.18924674	 1.31453350	0	 18.356724	  2.933161	            	            	  0.32726499	  0.27832899	  0.38114957
IC_4665             	4469651007573076864	0	0	 0.449403475262593333	269.3913747	+3.78661336	    0.21680564	0.02044300	   -7.96478167	0.01825145	 4.0893e-01	   2.51732199	0.01928865	 0.98371875	0	 14.093345	  1.236153	  -18.320389	    8.666012	  0.90165568	  0.84540444	  0.93417611
IC_4665             	4472512795820920448	0	0	 0.440307517586553565	267.4162397	+3.95829875	   -0.69439671	0.07437437	   -8.84231207	0.06300200	-1.5842e-01	   3.00533417	0.07147737	 1.27179040	0	 16.174793	  2.679449	            	            	  0.67036475	  0.64226095	  0.70202094
IC_4665             	4472604394585452416	0	1	 0.649320724128867655	267.2803599	+4.26264472	   -0.36386184	0.11695038	   -7.98832942	0.11297760	 1.6096e-01	   2.57990196	0.13876465	 0.92624205	0	 17.656292	  3.315771	            	            	  0.44239631	  0.39389585	  0.50346854
IC_4665             	4472608380316402816	1	1	 0.652919637851244516	267.1184104	+4.36536925	   -0.48577071	0.15707713	   -8.05196441	0.15758476	 3.4996e-02	   2.86716257	0.19844578	 1.00923120	0	 18.395330	  3.179052	            	            	  0.32206324	  0.24679852	  0.34777902
IC_4665             	4472618001040260608	1	1	 0.614214875135707827	267.3649685	+4.52987984	   -0.80779575	0.18340690	   -7.67739819	0.17587931	 2.2545e-01	   2.60723403	0.19869791	 0.97361827	0	 18.853460	  3.243885	            	            	  0.26754488	  0.21827479	  0.30211981
IC_4665             	4472655728033360768	0	1	 0.524755969312752479	268.4756080	+3.80591048	   -0.28569170	0.08220921	   -7.74016872	0.06751822	 1.7351e-01	   2.55837709	0.07707886	 1.01839110	0	 17.312143	  2.620508	            	            	  0.50197444	  0.45141858	  0.54789257
IC_4665             	4472710566178408448	0	0	 0.494613434653510153	268.3684413	+4.01684173	   -0.05368892	0.01809497	   -7.80673653	0.01335636	 5.6314e-03	   2.53505425	0.01684948	 1.29422130	0	 12.133953	  0.882117	  -18.657572	    2.033221	  1.27556034	  1.22121503	  1.31546000
IC_4665             	4472711425172510592	0	1	 0.569306469134955750	268.2732969	+4.04169874	   -0.55951731	0.35758220	   -7.82577411	0.26940173	 1.8948e-01	   2.60120390	0.29191068	 1.01473760	0	 19.386293	  3.152615	            	            	  0.21189732	  0.16436681	  0.23067286
IC_4665             	4472714998585321472	0	0	 0.455765512165946463	268.2880351	+4.09339899	   -0.50265867	0.37417915	   -8.06389110	0.27822334	 1.5975e-01	   2.84745215	0.31442400	 0.97253520	0	 19.473803	  3.465138	            	            	  0.20339722	  0.15816957	  0.22188930
IC_4665             	4472718090961788416	0	0	 0.485955217889767033	268.3824090	+4.12224810	   -0.56471019	0.18899888	   -8.77421386	0.15238320	 1.3943e-01	   2.60372147	0.17084053	 0.91806453	0	 18.565458	  3.187538	            	            	  0.29883301	  0.22901725	  0.32294028
IC_4665             	4472755405636445568	0	0	 0.457145134820301280	268.7970140	+4.48901675	    0.39064748	0.06120168	   -6.93486232	0.04565976	 4.1607e-01	   2.53534536	0.05191916	 2.41646890	0	 14.047907	  1.461114	  -11.591343	    5.557296	  0.90838965	  0.85026748	  0.94013148
IC_4665             	4472764304810976256	0	0	 0.458848857410645294	268.4523347	+4.49225955	   -0.52638856	0.30920336	   -7.98397318	0.32263607	 9.9697e-02	   2.74837398	0.45432994	 1.00060710	0	 19.541677	  3.027780	            	            	  0.19718911	  0.15445123	  0.21574081
IC_4665             	4472783133945700864	0	0	 0.451341153874390721	269.2430631	+4.31287389	    0.38185575	0.34982930	   -7.70845890	0.31122208	 3.9840e-01	   2.52706574	0.28689137	 0.96633226	0	 19.460669	  3.391420	            	            	  0.20505904	  0.15940902	  0.22364602
