#
#   VizieR Astronomical Server vizier.cfa.harvard.edu
#    Date: 2026-09-03T12:25:13 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-03T12:25:13	  Query execution date
#INFO	request=https://vizier.cfa.harvard.edu/viz-bin/asu-tsv?-source=J/A%2BA/686/A42/members&-out.max=unlimited&-out=Name,GaiaDR3,inrj,inrt,Prob,RA_ICRS,DE_ICRS,pmRA,e_pmRA,pmDE,e_pmDE,pmRApmDECor,Plx,e_Plx,RUWE,NSS,Gmag,BP-RP,RV,e_RV,Mass50,Mass16,Mass84&Name=Pismis_4	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36860042
#Name: J/A+A/686/A42
#Title: Improving the open cluster census. III. (Hunt+, 2024)
#INFO	ivoid=ivo://cds.vizier/j/a+a/686/a42	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/686/a42	    IVOID of underlying data collection
#INFO	creator=Hunt E.L.	    First author or institution
#INFO	cites=bibcode:2024A&A...686A..42H	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2024	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/686/A42	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36860042	    Dataset identifier that can be used for citation
#INFO	publication_date=2024-11-21	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Coosys	H_2016.000:	ICRS
#Table	J_A_A_686_A42_members:
#Name: J/A+A/686/A42/members
#Title: Member stars of clusters (table 2)
#Column	Name	(a20)	Main accepted cluster name	[ucd=meta.id.parent]
#Column	GaiaDR3	(I19)	Gaia DR3 source ID	[ucd=meta.id;meta.main]
#Column	inrj	(I1)	[0/1] Flag indicating if cluster is within Jacobi radius (i.e. true tidal radius from cluster mass)	[ucd=meta.code]
#Column	inrt	(I1)	[0/1] Flag indicating if cluster is within estimated King (1962AJ.....67..471K) tidal radius based on cluster profile	[ucd=meta.code]
#Column	Prob	(F21.18)	[0/1] Membership probability	[ucd=stat.probability]
#Column	RA_ICRS	(F11.8)	Right ascension of star (ICRS) at Ep=2016.0	[ucd=pos.eq.ra;meta.main]
#Column	DE_ICRS	(F11.8)	Declination of star (ICRS) at Ep=2016.0	[ucd=pos.eq.dec;meta.main]
#Column	pmRA	(F14.8)	Mean proper motion in right ascension multiplied by cos(dec)	[ucd=pos.pm;pos.eq.ra]
#Column	e_pmRA	(F10.8)	Standard error of pmRA	[ucd=stat.error;pos.pm;pos.eq.ra]
#Column	pmDE	(F14.8)	Mean proper motion in declination	[ucd=pos.pm;pos.eq.dec]
#Column	e_pmDE	(F10.8)	Standard error of pmDE	[ucd=stat.error;pos.pm;pos.eq.dec]
#Column	pmRApmDECor	(E11.4)	Correlation between pmra and pmdec	[ucd=stat.correlation]
#Column	Plx	(F13.8)	Mean parallax	[ucd=pos.parallax;stat.mean]
#Column	e_Plx	(F10.8)	Standard error of parallax	[ucd=stat.error;pos.parallax]
#Column	RUWE	(F11.8)	Renormalised unit weight error	[ucd=stat.error]
#Column	NSS	(I1)	[0/6] Flag indicating source has additional information in the Gaia DR3 non single star tables	[ucd=meta.code]
#Column	Gmag	(F10.6)	Mean G-band magnitude	[ucd=phot.mag;em.opt]
#Column	BP-RP	(F10.6)	BP-RP colour	[ucd=phot.color;em.opt.B;em.opt.R]
#Column	RV	(F12.6)	? Mean Gaia DR3 radial velocity	[ucd=phys.veloc;pos.heliocentric]
#Column	e_RV	(F12.6)	? Standard error of radial velocity	[ucd=stat.error]
#Column	Mass50	(F12.8)	? 50th percentile of stellar mass for this star, assuming star is single	[ucd=phys.mass]
#Column	Mass16	(F12.8)	? 16th percentile of stellar mass for this star, assuming star is single	[ucd=phys.mass]
#Column	Mass84	(F12.8)	? 84th percentile of stellar mass for this star, assuming star is single	[ucd=phys.mass]
Name	GaiaDR3	inrj	inrt	Prob	RA_ICRS	DE_ICRS	pmRA	e_pmRA	pmDE	e_pmDE	pmRApmDECor	Plx	e_Plx	RUWE	NSS	Gmag	BP-RP	RV	e_RV	Mass50	Mass16	Mass84
 	 	 	 	 	deg	deg	mas/yr	mas/yr	mas/yr	mas/yr	 	mas	mas	 	 	mag	mag	km/s	km/s	Msun	Msun	Msun
--------------------	-------------------	-	-	---------------------	-----------	-----------	--------------	----------	--------------	----------	-----------	-------------	----------	-----------	-	----------	----------	------------	------------	------------	------------	------------
Pismis_4            	5328848769789809408	0	0	 0.562899131733365365	133.0628727	-47.0028027	   -8.87846074	0.02034732	    5.64176494	0.01906355	-2.3215e-03	   1.45179818	0.01706476	 1.04400700	0	 14.579742	  0.948786	            	            	  0.98494973	  0.96373112	  1.00323508
Pismis_4            	5329582247130893440	0	0	 0.594311124039397343	131.9876602	-46.7663029	   -8.58444270	0.05484853	    5.93974225	0.05659169	-3.9857e-02	   1.44619069	0.05113688	 1.06055250	0	 16.831000	  1.784889	            	            	  0.68044796	  0.67006421	  0.69780026
Pismis_4            	5329642170509635072	0	0	 0.582662827357129154	132.7819923	-46.6738353	   -9.08165141	0.02314543	    5.46899905	0.02249960	 2.2967e-02	   1.44582623	0.02135863	 1.00603630	0	 15.214412	  1.117156	            	            	  0.88178072	  0.85984057	  0.89423630
Pismis_4            	5329666359766621440	0	0	 0.649573614295618329	132.1874938	-46.6679597	   -8.97164365	0.02441371	    5.68051244	0.02411943	 6.7367e-02	   1.43681021	0.02187400	 0.99623050	0	 15.341405	  1.138734	            	            	  0.86254852	  0.84460946	  0.87775240
Pismis_4            	5329676461529645056	0	0	 0.639367262139774573	132.1268113	-46.7159652	   -8.85402645	0.03089962	    5.41835303	0.03112986	 8.0757e-02	   1.42994957	0.02770071	 1.03009030	0	 15.781496	  1.301336	            	            	  0.79862265	  0.78373172	  0.81548713
Pismis_4            	5329678312648077440	0	0	 0.628867083103731184	132.1900266	-46.6184976	   -8.89886434	0.03385841	    5.44543456	0.02886450	 3.6595e-02	   1.46586441	0.02801690	 2.42262460	1	 12.251573	  0.569097	    9.669503	    5.149980	  1.52231829	  1.48365600	  1.55819831
Pismis_4            	5329712809825760256	0	0	 0.543054046329515372	132.4913728	-46.2548637	   -8.61008205	0.31228682	    5.20623419	0.28445080	-1.3086e-01	   1.38589548	0.25967145	 1.04789670	0	 19.469507	  2.722805	            	            	  0.41377496	  0.40238384	  0.42914340
Pismis_4            	5329720506406502144	0	0	 0.552670973753184747	132.7348567	-46.1082954	   -8.88205608	0.06942493	    5.50039926	0.07583456	 9.1192e-02	   1.41160277	0.06753973	 0.98780525	0	 17.515844	  1.902126	            	            	  0.61361109	  0.60185866	  0.63151198
Pismis_4            	5329781155651911168	0	1	 0.562297068764339159	131.7346660	-46.4079060	   -8.53421855	0.01233089	    5.86501731	0.01276023	 6.4834e-02	   1.37163812	0.01093558	 0.94222260	0	 13.268203	  0.699691	   15.803588	    4.193045	  1.24841937	  1.21784758	  1.27213894
Pismis_4            	5329795208784617216	0	1	 0.673771409200402016	131.4716406	-46.4190147	   -8.81245321	0.01543387	    5.34050960	0.01733750	-1.0128e-01	   1.42074133	0.01409416	 0.86523670	0	 10.910846	  0.113682	    4.358268	    9.148745	  2.09864881	  2.03332559	  2.19311055
Pismis_4            	5329806371385626880	0	1	 0.578923767749536133	130.8182828	-46.6684928	   -9.06846581	0.01588063	    5.77952137	0.01520647	 2.1354e-02	   1.44624577	0.01411283	 1.07305720	0	 14.325709	  1.149050	   28.903456	    3.514852	  1.03022768	  1.00759983	  1.04983524
Pismis_4            	5329811838899225984	0	1	 0.658768934618199409	131.0461466	-46.5406031	   -8.62050391	0.04315462	    5.72654031	0.04475334	-1.0628e-01	   1.49212715	0.04019224	 1.02285330	0	 16.535300	  1.571273	            	            	  0.70935992	  0.70045829	  0.72529435
Pismis_4            	5329816580543057024	0	1	 0.605738709051932167	130.9263651	-46.3932530	   -8.43637641	0.08477151	    5.85034797	0.08012891	-8.3726e-02	   1.45541531	0.07172467	 1.02034340	0	 17.580906	  2.299931	            	            	  0.60752086	  0.58988238	  0.61931874
Pismis_4            	5329826476147654528	0	1	 0.636578798451986061	130.7819315	-46.4524204	   -8.43568842	0.11033734	    5.83983319	0.10001332	 3.3987e-02	   1.39281719	0.08810988	 1.50215860	0	 17.328590	  2.282478	            	            	  0.63209168	  0.61978406	  0.64934548
