#
#   VizieR Astronomical Server vizier.cfa.harvard.edu
#    Date: 2026-09-03T12:22:02 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-03T12:22:02	  Query execution date
#INFO	request=https://vizier.cfa.harvard.edu/viz-bin/asu-tsv?-source=J/A%2BA/686/A42/members&-out.max=unlimited&-out=Name,GaiaDR3,inrj,inrt,Prob,RA_ICRS,DE_ICRS,pmRA,e_pmRA,pmDE,e_pmDE,pmRApmDECor,Plx,e_Plx,RUWE,NSS,Gmag,BP-RP,RV,e_RV,Mass50,Mass16,Mass84&Name=Collinder_140	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36860042
#Name: J/A+A/686/A42
#Title: Improving the open cluster census. III. (Hunt+, 2024)
#INFO	ivoid=ivo://cds.vizier/j/a+a/686/a42	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/686/a42	    IVOID of underlying data collection
#INFO	creator=Hunt E.L.	    First author or institution
#INFO	cites=bibcode:2024A&A...686A..42H	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2024	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/686/A42	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36860042	    Dataset identifier that can be used for citation
#INFO	publication_date=2024-11-21	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Coosys	H_2016.000:	ICRS
#Table	J_A_A_686_A42_members:
#Name: J/A+A/686/A42/members
#Title: Member stars of clusters (table 2)
#Column	Name	(a20)	Main accepted cluster name	[ucd=meta.id.parent]
#Column	GaiaDR3	(I19)	Gaia DR3 source ID	[ucd=meta.id;meta.main]
#Column	inrj	(I1)	[0/1] Flag indicating if cluster is within Jacobi radius (i.e. true tidal radius from cluster mass)	[ucd=meta.code]
#Column	inrt	(I1)	[0/1] Flag indicating if cluster is within estimated King (1962AJ.....67..471K) tidal radius based on cluster profile	[ucd=meta.code]
#Column	Prob	(F21.18)	[0/1] Membership probability	[ucd=stat.probability]
#Column	RA_ICRS	(F11.8)	Right ascension of star (ICRS) at Ep=2016.0	[ucd=pos.eq.ra;meta.main]
#Column	DE_ICRS	(F11.8)	Declination of star (ICRS) at Ep=2016.0	[ucd=pos.eq.dec;meta.main]
#Column	pmRA	(F14.8)	Mean proper motion in right ascension multiplied by cos(dec)	[ucd=pos.pm;pos.eq.ra]
#Column	e_pmRA	(F10.8)	Standard error of pmRA	[ucd=stat.error;pos.pm;pos.eq.ra]
#Column	pmDE	(F14.8)	Mean proper motion in declination	[ucd=pos.pm;pos.eq.dec]
#Column	e_pmDE	(F10.8)	Standard error of pmDE	[ucd=stat.error;pos.pm;pos.eq.dec]
#Column	pmRApmDECor	(E11.4)	Correlation between pmra and pmdec	[ucd=stat.correlation]
#Column	Plx	(F13.8)	Mean parallax	[ucd=pos.parallax;stat.mean]
#Column	e_Plx	(F10.8)	Standard error of parallax	[ucd=stat.error;pos.parallax]
#Column	RUWE	(F11.8)	Renormalised unit weight error	[ucd=stat.error]
#Column	NSS	(I1)	[0/6] Flag indicating source has additional information in the Gaia DR3 non single star tables	[ucd=meta.code]
#Column	Gmag	(F10.6)	Mean G-band magnitude	[ucd=phot.mag;em.opt]
#Column	BP-RP	(F10.6)	BP-RP colour	[ucd=phot.color;em.opt.B;em.opt.R]
#Column	RV	(F12.6)	? Mean Gaia DR3 radial velocity	[ucd=phys.veloc;pos.heliocentric]
#Column	e_RV	(F12.6)	? Standard error of radial velocity	[ucd=stat.error]
#Column	Mass50	(F12.8)	? 50th percentile of stellar mass for this star, assuming star is single	[ucd=phys.mass]
#Column	Mass16	(F12.8)	? 16th percentile of stellar mass for this star, assuming star is single	[ucd=phys.mass]
#Column	Mass84	(F12.8)	? 84th percentile of stellar mass for this star, assuming star is single	[ucd=phys.mass]
Name	GaiaDR3	inrj	inrt	Prob	RA_ICRS	DE_ICRS	pmRA	e_pmRA	pmDE	e_pmDE	pmRApmDECor	Plx	e_Plx	RUWE	NSS	Gmag	BP-RP	RV	e_RV	Mass50	Mass16	Mass84
 	 	 	 	 	deg	deg	mas/yr	mas/yr	mas/yr	mas/yr	 	mas	mas	 	 	mag	mag	km/s	km/s	Msun	Msun	Msun
--------------------	-------------------	-	-	---------------------	-----------	-----------	--------------	----------	--------------	----------	-----------	-------------	----------	-----------	-	----------	----------	------------	------------	------------	------------	------------
Collinder_140       	5590081806140309632	0	0	 0.649313647103650693	110.8246092	-34.5425528	   -8.14100118	0.05324373	    5.12350674	0.05502559	 2.2391e-02	   2.72436508	0.05259701	 1.06564520	0	 16.712727	  2.503567	            	            	  0.52328006	  0.48344485	  0.61015727
Collinder_140       	5590866784426915072	0	1	 0.688684822704853428	110.7585569	-33.8983506	   -8.38071664	0.26518730	    4.79987897	0.28162444	 1.1301e-01	   2.63258927	0.27222744	 1.03743290	0	 19.563602	  3.036236	            	            	  0.15868781	  0.13771912	  0.18086403
Collinder_140       	5590914303941225728	0	1	 0.690513139735678849	110.6942532	-33.8493325	   -8.32365617	0.05210492	    4.98695407	0.05729499	 6.5127e-02	   2.66752593	0.04926514	 0.99305797	0	 16.977526	  2.609273	            	            	  0.47201828	  0.43781984	  0.56359918
Collinder_140       	5591533195850163456	0	0	 0.650207655350197755	111.6715992	-34.3605008	   -8.15994090	0.08588840	    4.80998934	0.10419536	 1.6640e-02	   2.60013722	0.09186349	 1.03690720	0	 17.789618	  2.882551	            	            	  0.33608815	  0.26738999	  0.36696574
Collinder_140       	5591628269248524160	0	1	 0.661006613500889406	111.5286610	-33.9178612	   -8.40011822	0.10569818	    5.07800635	0.11059688	 1.7776e-01	   2.69609213	0.10349536	 1.04468830	0	 17.521360	  2.919334	            	            	  0.37691039	  0.32177857	  0.43586625
Collinder_140       	5591637370276050432	0	1	 0.669747562885135150	111.7394220	-33.7077003	   -8.81818839	0.01323553	    4.89234520	0.01482665	 5.9686e-02	   2.62995711	0.01388476	 0.90684533	2	 11.270700	  0.589378	   19.745540	    1.901946	  1.46120724	  1.39418633	  1.49883632
Collinder_140       	5591737567576190848	0	1	 0.717439138586025815	111.9849854	-33.3793165	   -8.49630428	0.04748269	    4.67049191	0.05020120	 1.2438e-01	   2.63843563	0.04826422	 0.96759355	0	 16.790596	  2.624345	            	            	  0.50679278	  0.46916841	  0.59946110
Collinder_140       	5591746157510578304	0	1	 0.780648457712059818	112.1437678	-33.2357668	   -8.07268515	0.07134829	    4.33726557	0.08132431	 8.7203e-02	   2.52117021	0.07344366	 1.03452750	0	 17.368734	  2.807774	            	            	  0.40311726	  0.34222962	  0.46265010
Collinder_140       	5591771721156734976	0	1	 0.731313604084385838	112.3493532	-33.0765771	   -8.00685140	0.04958004	    4.65908265	0.06367247	 1.7432e-02	   2.56315601	0.05451990	 1.64445030	0	 15.857244	  2.525971	            	            	  0.69365490	  0.67368051	  0.72773519
Collinder_140       	5591771755516466688	0	1	 0.801655142100639817	112.3585757	-33.0594116	   -8.19465386	0.01173814	    4.52960292	0.01391253	 1.6681e-02	   2.52467682	0.01276074	 1.08397880	0	 13.172839	  0.951490	   16.926762	    5.257755	  1.07754701	  1.00999191	  1.18022186
Collinder_140       	5592389062573489792	0	1	 0.719070374339836893	111.6438542	-33.6341220	   -8.38016856	0.03366654	    4.60451752	0.03556058	 8.9144e-02	   2.56037907	0.03466122	 0.95082563	0	 16.056124	  2.128457	            	            	  0.66103714	  0.63486799	  0.70499826
Collinder_140       	5592402119274033536	0	1	 0.694208815638668875	111.1739273	-33.5660149	   -8.24117221	0.01628207	    5.21267735	0.01888790	-1.4671e-01	   2.76028743	0.01862831	 1.00416050	0	 14.556735	  1.503480	   18.438360	    5.082626	  0.84047488	  0.80276828	  0.87334055
Collinder_140       	5592407475090407040	0	1	 0.856004086049873991	111.4958145	-33.3896071	   -8.23887053	0.04880080	    4.95963357	0.05364102	-9.3911e-02	   2.64920744	0.04848573	 3.40247230	1	 10.022278	  0.226868	   12.161996	    1.667875	  1.89003849	  1.81799880	  1.92463771
Collinder_140       	5592413835945042432	0	1	 0.708809991376960657	111.4668754	-33.2575732	   -8.28636671	0.10168162	    4.87643891	0.11770711	 1.1205e-01	   2.73705342	0.10102541	 0.98946565	0	 17.952393	  3.294117	            	            	  0.31412910	  0.26819092	  0.36068957
