#
#   VizieR Astronomical Server vizier.cfa.harvard.edu
#    Date: 2026-09-03T12:21:27 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-03T12:21:27	  Query execution date
#INFO	request=https://vizier.cfa.harvard.edu/viz-bin/asu-tsv?-source=J/A%2BA/686/A42/members&-out.max=unlimited&-out=Name,GaiaDR3,inrj,inrt,Prob,RA_ICRS,DE_ICRS,pmRA,e_pmRA,pmDE,e_pmDE,pmRApmDECor,Plx,e_Plx,RUWE,NSS,Gmag,BP-RP,RV,e_RV,Mass50,Mass16,Mass84&Name=BH_164	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36860042
#Name: J/A+A/686/A42
#Title: Improving the open cluster census. III. (Hunt+, 2024)
#INFO	ivoid=ivo://cds.vizier/j/a+a/686/a42	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/686/a42	    IVOID of underlying data collection
#INFO	creator=Hunt E.L.	    First author or institution
#INFO	cites=bibcode:2024A&A...686A..42H	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2024	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/686/A42	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36860042	    Dataset identifier that can be used for citation
#INFO	publication_date=2024-11-21	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Coosys	H_2016.000:	ICRS
#Table	J_A_A_686_A42_members:
#Name: J/A+A/686/A42/members
#Title: Member stars of clusters (table 2)
#Column	Name	(a20)	Main accepted cluster name	[ucd=meta.id.parent]
#Column	GaiaDR3	(I19)	Gaia DR3 source ID	[ucd=meta.id;meta.main]
#Column	inrj	(I1)	[0/1] Flag indicating if cluster is within Jacobi radius (i.e. true tidal radius from cluster mass)	[ucd=meta.code]
#Column	inrt	(I1)	[0/1] Flag indicating if cluster is within estimated King (1962AJ.....67..471K) tidal radius based on cluster profile	[ucd=meta.code]
#Column	Prob	(F21.18)	[0/1] Membership probability	[ucd=stat.probability]
#Column	RA_ICRS	(F11.8)	Right ascension of star (ICRS) at Ep=2016.0	[ucd=pos.eq.ra;meta.main]
#Column	DE_ICRS	(F11.8)	Declination of star (ICRS) at Ep=2016.0	[ucd=pos.eq.dec;meta.main]
#Column	pmRA	(F14.8)	Mean proper motion in right ascension multiplied by cos(dec)	[ucd=pos.pm;pos.eq.ra]
#Column	e_pmRA	(F10.8)	Standard error of pmRA	[ucd=stat.error;pos.pm;pos.eq.ra]
#Column	pmDE	(F14.8)	Mean proper motion in declination	[ucd=pos.pm;pos.eq.dec]
#Column	e_pmDE	(F10.8)	Standard error of pmDE	[ucd=stat.error;pos.pm;pos.eq.dec]
#Column	pmRApmDECor	(E11.4)	Correlation between pmra and pmdec	[ucd=stat.correlation]
#Column	Plx	(F13.8)	Mean parallax	[ucd=pos.parallax;stat.mean]
#Column	e_Plx	(F10.8)	Standard error of parallax	[ucd=stat.error;pos.parallax]
#Column	RUWE	(F11.8)	Renormalised unit weight error	[ucd=stat.error]
#Column	NSS	(I1)	[0/6] Flag indicating source has additional information in the Gaia DR3 non single star tables	[ucd=meta.code]
#Column	Gmag	(F10.6)	Mean G-band magnitude	[ucd=phot.mag;em.opt]
#Column	BP-RP	(F10.6)	BP-RP colour	[ucd=phot.color;em.opt.B;em.opt.R]
#Column	RV	(F12.6)	? Mean Gaia DR3 radial velocity	[ucd=phys.veloc;pos.heliocentric]
#Column	e_RV	(F12.6)	? Standard error of radial velocity	[ucd=stat.error]
#Column	Mass50	(F12.8)	? 50th percentile of stellar mass for this star, assuming star is single	[ucd=phys.mass]
#Column	Mass16	(F12.8)	? 16th percentile of stellar mass for this star, assuming star is single	[ucd=phys.mass]
#Column	Mass84	(F12.8)	? 84th percentile of stellar mass for this star, assuming star is single	[ucd=phys.mass]
Name	GaiaDR3	inrj	inrt	Prob	RA_ICRS	DE_ICRS	pmRA	e_pmRA	pmDE	e_pmDE	pmRApmDECor	Plx	e_Plx	RUWE	NSS	Gmag	BP-RP	RV	e_RV	Mass50	Mass16	Mass84
 	 	 	 	 	deg	deg	mas/yr	mas/yr	mas/yr	mas/yr	 	mas	mas	 	 	mag	mag	km/s	km/s	Msun	Msun	Msun
--------------------	-------------------	-	-	---------------------	-----------	-----------	--------------	----------	--------------	----------	-----------	-------------	----------	-----------	-	----------	----------	------------	------------	------------	------------	------------
BH_164              	5227262103053248640	0	0	 0.322467681918144955	176.4811433	-71.9187365	  -16.09674679	0.10772584	   -2.28382002	0.10412174	 1.0963e-01	   2.60061660	0.09396807	 1.04758210	0	 17.776318	  2.998596	            	            	  0.37887859	  0.31686097	  0.41286441
BH_164              	5227476786999469184	0	0	 0.322467681918144955	175.3525604	-71.4835387	  -15.50752525	0.11910098	   -1.59633196	0.12014850	-6.8710e-03	   2.61418278	0.10385704	 0.97106326	0	 18.217320	  3.154827	            	            	  0.31367803	  0.26862935	  0.34388985
BH_164              	5233185515783594112	0	0	 0.322467681918144955	179.9492841	-72.2331272	  -15.50008430	0.01507038	   -2.77075426	0.01599130	 1.2948e-01	   2.63042363	0.01349123	 1.04949630	0	 12.904347	  1.076947	    2.993746	    3.083792	  1.17732412	  1.07783126	  1.24226520
BH_164              	5233291137621286016	0	0	 0.322467681918144955	178.1383589	-71.4859669	  -15.01553568	0.04169895	   -3.08449961	0.04320420	 1.5431e-01	   2.55778134	0.03763154	 1.81142090	0	 15.312206	  2.362174	   32.007370	   11.664778	  0.74535281	  0.72582415	  0.76929861
BH_164              	5233322924686534784	0	0	 0.322467681918144955	176.5290803	-70.9597881	  -15.36138567	0.04065626	   -2.62243035	0.03949216	 2.3362e-01	   2.63524341	0.03335670	 1.03329870	0	 16.065323	  2.674336	            	            	  0.70112341	  0.68105023	  0.72709524
BH_164              	5233364225093031936	0	0	 0.322467681918144955	179.3208557	-71.1150984	  -15.36096519	0.04181607	   -3.15736836	0.04750755	 2.4318e-01	   2.64853462	0.04149544	 1.08850160	0	 16.323240	  2.340408	            	            	  0.66506844	  0.63262294	  0.71159726
BH_164              	5233511658421947008	0	0	 0.322467681918144955	176.2794178	-70.9125981	  -16.04018830	0.17367122	   -2.07951426	0.13891765	 6.4664e-02	   2.54592733	0.13338508	 1.08092800	0	 18.459122	  3.508625	            	            	  0.28563203	  0.23710516	  0.30695639
BH_164              	5233586910552354304	0	0	 0.322467681918144955	174.1995416	-70.4155076	  -15.10680108	0.19515452	   -1.39410640	0.20040429	 9.0121e-02	   2.55718170	0.17533776	 1.05949010	0	 18.662472	  3.171787	            	            	  0.26091988	  0.21760930	  0.28350037
BH_164              	5233637934766685952	0	0	 0.322467681918144955	174.9788540	-70.2699235	  -15.51946579	0.01591897	   -1.69511866	0.01540152	 1.7572e-01	   2.56840568	0.01378553	 1.06520870	0	 12.915098	  1.064673	   11.003628	    2.478404	  1.17597913	  1.07281863	  1.23931922
BH_164              	5233679922368706944	0	0	 0.322467681918144955	174.5184815	-70.3972584	  -15.49262438	0.01167364	   -1.62142858	0.01224861	 2.2668e-01	   2.57716266	0.01118051	 0.86894864	0	 10.714047	  0.444656	   -0.718784	    2.387398	  1.72043102	  1.64767904	  1.77268023
BH_164              	5233762523166934528	0	0	 0.322467681918144955	179.2521733	-70.4434221	  -15.50380579	0.26737660	   -2.83569454	0.22963424	 1.7646e-01	   2.61586882	0.23023180	 1.15251080	0	 19.140240	  2.372715	            	            	  0.21179365	  0.17814626	  0.23052118
BH_164              	5798352771843844352	0	0	 0.324884747311566024	218.5549130	-69.9837760	  -10.33455553	0.11010805	  -10.31726090	0.12482843	 3.0486e-01	   2.49772846	0.12344746	 1.16849080	0	 17.915722	  2.913309	            	            	  0.35524820	  0.30090981	  0.38917804
BH_164              	5798945241127989504	0	0	 0.327137827369339385	224.7969533	-69.5291122	   -8.13798421	0.02274063	  -11.17698857	0.02607630	-1.9900e-01	   2.50838578	0.02963532	 1.38657570	0	 14.069871	  1.095334	    0.760448	    6.619652	  0.99487037	  0.94883432	  1.05618453
BH_164              	5799224826320224896	0	0	 0.327137827369339385	229.4799467	-68.9239081	   -6.85293140	0.01208887	  -11.12003502	0.01781221	 1.3908e-01	   2.46399691	0.01830413	 0.91801160	0	 11.215429	  0.575175	   -2.077604	    2.899517	  1.56522096	  1.49874499	  1.61527355
