#
#   VizieR Astronomical Server vizier.cfa.harvard.edu
#    Date: 2026-09-03T12:20:32 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-03T12:20:32	  Query execution date
#INFO	request=https://vizier.cfa.harvard.edu/viz-bin/asu-tsv?-source=J/A%2BA/686/A42/members&-out.max=unlimited&-out=Name,GaiaDR3,inrj,inrt,Prob,RA_ICRS,DE_ICRS,pmRA,e_pmRA,pmDE,e_pmDE,pmRApmDECor,Plx,e_Plx,RUWE,NSS,Gmag,BP-RP,RV,e_RV,Mass50,Mass16,Mass84&Name=ASCC_79	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36860042
#Name: J/A+A/686/A42
#Title: Improving the open cluster census. III. (Hunt+, 2024)
#INFO	ivoid=ivo://cds.vizier/j/a+a/686/a42	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/686/a42	    IVOID of underlying data collection
#INFO	creator=Hunt E.L.	    First author or institution
#INFO	cites=bibcode:2024A&A...686A..42H	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2024	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/686/A42	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36860042	    Dataset identifier that can be used for citation
#INFO	publication_date=2024-11-21	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Coosys	H_2016.000:	ICRS
#Table	J_A_A_686_A42_members:
#Name: J/A+A/686/A42/members
#Title: Member stars of clusters (table 2)
#Column	Name	(a20)	Main accepted cluster name	[ucd=meta.id.parent]
#Column	GaiaDR3	(I19)	Gaia DR3 source ID	[ucd=meta.id;meta.main]
#Column	inrj	(I1)	[0/1] Flag indicating if cluster is within Jacobi radius (i.e. true tidal radius from cluster mass)	[ucd=meta.code]
#Column	inrt	(I1)	[0/1] Flag indicating if cluster is within estimated King (1962AJ.....67..471K) tidal radius based on cluster profile	[ucd=meta.code]
#Column	Prob	(F21.18)	[0/1] Membership probability	[ucd=stat.probability]
#Column	RA_ICRS	(F11.8)	Right ascension of star (ICRS) at Ep=2016.0	[ucd=pos.eq.ra;meta.main]
#Column	DE_ICRS	(F11.8)	Declination of star (ICRS) at Ep=2016.0	[ucd=pos.eq.dec;meta.main]
#Column	pmRA	(F14.8)	Mean proper motion in right ascension multiplied by cos(dec)	[ucd=pos.pm;pos.eq.ra]
#Column	e_pmRA	(F10.8)	Standard error of pmRA	[ucd=stat.error;pos.pm;pos.eq.ra]
#Column	pmDE	(F14.8)	Mean proper motion in declination	[ucd=pos.pm;pos.eq.dec]
#Column	e_pmDE	(F10.8)	Standard error of pmDE	[ucd=stat.error;pos.pm;pos.eq.dec]
#Column	pmRApmDECor	(E11.4)	Correlation between pmra and pmdec	[ucd=stat.correlation]
#Column	Plx	(F13.8)	Mean parallax	[ucd=pos.parallax;stat.mean]
#Column	e_Plx	(F10.8)	Standard error of parallax	[ucd=stat.error;pos.parallax]
#Column	RUWE	(F11.8)	Renormalised unit weight error	[ucd=stat.error]
#Column	NSS	(I1)	[0/6] Flag indicating source has additional information in the Gaia DR3 non single star tables	[ucd=meta.code]
#Column	Gmag	(F10.6)	Mean G-band magnitude	[ucd=phot.mag;em.opt]
#Column	BP-RP	(F10.6)	BP-RP colour	[ucd=phot.color;em.opt.B;em.opt.R]
#Column	RV	(F12.6)	? Mean Gaia DR3 radial velocity	[ucd=phys.veloc;pos.heliocentric]
#Column	e_RV	(F12.6)	? Standard error of radial velocity	[ucd=stat.error]
#Column	Mass50	(F12.8)	? 50th percentile of stellar mass for this star, assuming star is single	[ucd=phys.mass]
#Column	Mass16	(F12.8)	? 16th percentile of stellar mass for this star, assuming star is single	[ucd=phys.mass]
#Column	Mass84	(F12.8)	? 84th percentile of stellar mass for this star, assuming star is single	[ucd=phys.mass]
Name	GaiaDR3	inrj	inrt	Prob	RA_ICRS	DE_ICRS	pmRA	e_pmRA	pmDE	e_pmDE	pmRApmDECor	Plx	e_Plx	RUWE	NSS	Gmag	BP-RP	RV	e_RV	Mass50	Mass16	Mass84
 	 	 	 	 	deg	deg	mas/yr	mas/yr	mas/yr	mas/yr	 	mas	mas	 	 	mag	mag	km/s	km/s	Msun	Msun	Msun
--------------------	-------------------	-	-	---------------------	-----------	-----------	--------------	----------	--------------	----------	-----------	-------------	----------	-----------	-	----------	----------	------------	------------	------------	------------	------------
ASCC_79             	5875399026301578752	1	1	 0.652464674700188207	229.4798926	-61.4222314	   -2.99066266	0.07957760	   -4.16989902	0.07883318	 5.5638e-02	   1.24807982	0.07413969	 1.53605310	0	 16.724846	  2.184177	            	            	  0.72566963	  0.69706760	  0.75540842
ASCC_79             	5875399472977731584	1	1	 0.635661727747077077	229.5786714	-61.3810698	   -2.76920530	0.01564794	   -4.06049788	0.01546842	-1.1247e-01	   1.21427329	0.01404076	 0.89784867	0	 13.349753	  0.995659	   -0.504794	    4.837318	  1.76978572	  1.68924697	  1.90964020
ASCC_79             	5875399472977740160	1	1	 0.669775965940584417	229.5770124	-61.3759823	   -2.83058708	0.03981413	   -4.05568892	0.03813979	-1.9740e-02	   1.20411703	0.03533670	 0.98793550	0	 15.901787	  1.665802	            	            	  0.93692342	  0.84232794	  1.01847648
ASCC_79             	5875400538129712384	1	1	 0.704214661722794233	229.5432111	-61.3352370	   -3.04653462	0.04664111	   -4.05385143	0.05332740	-5.9730e-02	   1.24118540	0.04622226	 1.06912100	0	 16.184427	  1.893728	            	            	  0.83452716	  0.72192911	  0.88514775
ASCC_79             	5875418813143376256	1	1	 0.694270432213671795	230.4613766	-61.1419702	   -2.84971533	0.03073065	   -4.22599148	0.03156326	-1.4387e-01	   1.19903191	0.02852097	 0.97769170	0	 15.374114	  1.663417	            	            	  1.12257162	  1.04396361	  1.17836992
ASCC_79             	5875419676505847424	1	1	 0.710293706884251641	230.3732571	-61.1194897	   -2.94843591	0.03851631	   -4.21227986	0.04114830	-2.7729e-01	   1.21954670	0.03484441	 1.00817000	0	 15.739586	  1.813533	            	            	  0.99407157	  0.91410348	  1.07766049
ASCC_79             	5875420428051197568	1	1	 0.684195715717637043	230.4108844	-61.0605477	   -2.90591262	0.07699194	   -4.21500623	0.07562243	-1.7497e-01	   1.23625631	0.06927004	 1.35572030	0	 16.580414	  2.667804	            	            	  0.73836701	  0.68411437	  0.75819233
ASCC_79             	5875423834034871936	1	1	 0.895968801335156328	230.0859829	-61.1883449	   -2.99577797	0.07846281	   -4.11734053	0.08329499	-1.5153e-01	   1.18504152	0.07490511	 1.06821330	0	 17.085789	  2.347184	            	            	  0.69440601	  0.65923051	  0.74775254
ASCC_79             	5875424074553036928	1	1	 0.721527628369593943	229.9586529	-61.2168039	   -2.95572208	0.02029785	   -4.25490328	0.02311266	-2.3352e-01	   1.17899908	0.01860931	 0.90875820	0	 14.083921	  1.373270	   -7.756781	    6.370413	  1.56484742	  1.48013207	  1.63870299
ASCC_79             	5875424521229813632	1	1	 0.666466923456047300	229.9741220	-61.1479082	   -3.14621191	0.12389613	   -4.23798760	0.13584168	-9.7737e-02	   1.13809177	0.12623264	 0.98063874	0	 17.892496	  2.730255	            	            	  0.52833939	  0.45651505	  0.57788440
ASCC_79             	5875425345863422464	1	1	 0.738662161143784579	229.7874631	-61.2264912	   -3.01353427	0.03867713	   -4.29237434	0.03856793	-1.0492e-01	   1.20892391	0.03634152	 0.90321050	0	 15.849750	  2.046723	            	            	  0.95640412	  0.85052203	  1.02812205
ASCC_79             	5875426342246496000	1	1	 0.687223537643131710	229.7207579	-61.1988859	   -2.78671326	0.23318267	   -3.97631557	0.22627574	 4.4689e-03	   1.22738617	0.22826551	 0.99472296	0	 19.061165	  2.149904	            	            	  0.33518442	  0.29097681	  0.36704278
ASCC_79             	5875427476167345024	1	1	 1.000000000000000000	229.9532279	-61.1429934	   -3.16592448	0.04014660	   -4.18858919	0.04476235	-1.7459e-01	   1.18424628	0.03626865	 1.00084670	0	 15.844742	  1.862055	            	            	  0.95640412	  0.86523689	  1.04068137
ASCC_79             	5875427819764898816	1	1	 0.969210833413108208	229.8951615	-61.1020320	   -3.13137413	0.04234162	   -4.14492529	0.04504136	-1.2075e-01	   1.20721183	0.03888792	 0.97290540	0	 15.871248	  1.863593	            	            	  0.94729082	  0.85493017	  1.03162849
