#
#   VizieR Astronomical Server vizier.cfa.harvard.edu
#    Date: 2026-09-03T12:22:56 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-03T12:22:56	  Query execution date
#INFO	request=https://vizier.cfa.harvard.edu/viz-bin/asu-tsv?-source=J/A%2BA/686/A42/members&-out.max=unlimited&-out=Name,GaiaDR3,inrj,inrt,Prob,RA_ICRS,DE_ICRS,pmRA,e_pmRA,pmDE,e_pmDE,pmRApmDECor,Plx,e_Plx,RUWE,NSS,Gmag,BP-RP,RV,e_RV,Mass50,Mass16,Mass84&Name=IC_1396	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36860042
#Name: J/A+A/686/A42
#Title: Improving the open cluster census. III. (Hunt+, 2024)
#INFO	ivoid=ivo://cds.vizier/j/a+a/686/a42	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/686/a42	    IVOID of underlying data collection
#INFO	creator=Hunt E.L.	    First author or institution
#INFO	cites=bibcode:2024A&A...686A..42H	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2024	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/686/A42	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36860042	    Dataset identifier that can be used for citation
#INFO	publication_date=2024-11-21	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Coosys	H_2016.000:	ICRS
#Table	J_A_A_686_A42_members:
#Name: J/A+A/686/A42/members
#Title: Member stars of clusters (table 2)
#Column	Name	(a20)	Main accepted cluster name	[ucd=meta.id.parent]
#Column	GaiaDR3	(I19)	Gaia DR3 source ID	[ucd=meta.id;meta.main]
#Column	inrj	(I1)	[0/1] Flag indicating if cluster is within Jacobi radius (i.e. true tidal radius from cluster mass)	[ucd=meta.code]
#Column	inrt	(I1)	[0/1] Flag indicating if cluster is within estimated King (1962AJ.....67..471K) tidal radius based on cluster profile	[ucd=meta.code]
#Column	Prob	(F21.18)	[0/1] Membership probability	[ucd=stat.probability]
#Column	RA_ICRS	(F11.8)	Right ascension of star (ICRS) at Ep=2016.0	[ucd=pos.eq.ra;meta.main]
#Column	DE_ICRS	(F11.8)	Declination of star (ICRS) at Ep=2016.0	[ucd=pos.eq.dec;meta.main]
#Column	pmRA	(F14.8)	Mean proper motion in right ascension multiplied by cos(dec)	[ucd=pos.pm;pos.eq.ra]
#Column	e_pmRA	(F10.8)	Standard error of pmRA	[ucd=stat.error;pos.pm;pos.eq.ra]
#Column	pmDE	(F14.8)	Mean proper motion in declination	[ucd=pos.pm;pos.eq.dec]
#Column	e_pmDE	(F10.8)	Standard error of pmDE	[ucd=stat.error;pos.pm;pos.eq.dec]
#Column	pmRApmDECor	(E11.4)	Correlation between pmra and pmdec	[ucd=stat.correlation]
#Column	Plx	(F13.8)	Mean parallax	[ucd=pos.parallax;stat.mean]
#Column	e_Plx	(F10.8)	Standard error of parallax	[ucd=stat.error;pos.parallax]
#Column	RUWE	(F11.8)	Renormalised unit weight error	[ucd=stat.error]
#Column	NSS	(I1)	[0/6] Flag indicating source has additional information in the Gaia DR3 non single star tables	[ucd=meta.code]
#Column	Gmag	(F10.6)	Mean G-band magnitude	[ucd=phot.mag;em.opt]
#Column	BP-RP	(F10.6)	BP-RP colour	[ucd=phot.color;em.opt.B;em.opt.R]
#Column	RV	(F12.6)	? Mean Gaia DR3 radial velocity	[ucd=phys.veloc;pos.heliocentric]
#Column	e_RV	(F12.6)	? Standard error of radial velocity	[ucd=stat.error]
#Column	Mass50	(F12.8)	? 50th percentile of stellar mass for this star, assuming star is single	[ucd=phys.mass]
#Column	Mass16	(F12.8)	? 16th percentile of stellar mass for this star, assuming star is single	[ucd=phys.mass]
#Column	Mass84	(F12.8)	? 84th percentile of stellar mass for this star, assuming star is single	[ucd=phys.mass]
Name	GaiaDR3	inrj	inrt	Prob	RA_ICRS	DE_ICRS	pmRA	e_pmRA	pmDE	e_pmDE	pmRApmDECor	Plx	e_Plx	RUWE	NSS	Gmag	BP-RP	RV	e_RV	Mass50	Mass16	Mass84
 	 	 	 	 	deg	deg	mas/yr	mas/yr	mas/yr	mas/yr	 	mas	mas	 	 	mag	mag	km/s	km/s	Msun	Msun	Msun
--------------------	-------------------	-	-	---------------------	-----------	-----------	--------------	----------	--------------	----------	-----------	-------------	----------	-----------	-	----------	----------	------------	------------	------------	------------	------------
IC_1396             	2178154494809854336	1	0	 0.478195884958772854	324.7069774	+56.9186368	   -1.72074406	0.01303138	   -4.99727509	0.01328090	-1.5562e-01	   1.03842987	0.01153750	 0.97210383	0	 13.382184	  0.857462	            	            	  2.13893656	  2.08693282	  2.18486987
IC_1396             	2178172636752330496	1	0	 0.498713498575279024	325.2322043	+57.0031451	   -1.65668318	0.07447751	   -5.10624276	0.07657465	-2.1435e-01	   1.04348919	0.06365398	 1.01876280	0	 17.269415	  2.708076	            	            	  0.74866868	  0.72065179	  0.80049471
IC_1396             	2178174938855149568	1	0	 0.484899861964263434	325.4336592	+57.0941735	   -1.89078760	0.19126417	   -4.73625212	0.19488741	-2.5027e-01	   1.11238538	0.16461705	10.33646800	0	 11.472907	  0.570559	  -12.700752	   10.330886	  4.02846323	  3.68053783	  4.32770910
IC_1396             	2178175626050894592	1	1	 0.521925996042546192	325.3457309	+57.1089003	   -1.53417149	0.01817060	   -4.73868631	0.01852548	-1.9814e-01	   1.09476543	0.01585467	 0.96807164	0	 14.317226	  1.453039	  -38.353737	    3.583141	  1.92491481	  1.86743693	  2.00867667
IC_1396             	2178175832208169856	1	1	 0.536647252700110156	325.3237670	+57.1235301	   -1.57165244	0.01387909	   -4.76039347	0.01377492	-2.4060e-01	   1.07371504	0.01221811	 1.06169570	0	 12.824057	  0.662492	            	            	  2.60474861	  2.47678403	  2.61030466
IC_1396             	2178178512260872832	1	1	 0.526349639149316428	324.7985072	+56.9783589	   -1.78464696	0.06826800	   -5.01310049	0.06499029	 1.4919e-02	   1.06923532	0.05731416	 0.94252480	0	 17.187973	  2.253383	            	            	  0.78013885	  0.72694802	  0.83195778
IC_1396             	2178179439980497024	1	1	 0.500371731891429028	325.0880280	+57.0195206	   -1.69135423	0.07076067	   -5.01287705	0.07669416	-2.1013e-01	   1.02082608	0.06216297	 1.04585660	0	 17.296340	  2.366451	            	            	  0.74278422	  0.70805934	  0.78597127
IC_1396             	2178182906003701888	1	1	 0.527667174389294558	324.6934019	+57.0581367	   -1.90330369	0.24266061	   -4.85148088	0.23744541	-2.2743e-03	   1.03640193	0.21094464	 0.98021730	0	 19.123934	  3.261679	            	            	  0.43396697	  0.40688343	  0.46776522
IC_1396             	2178183013393183104	1	1	 0.514216356768033678	324.7640686	+57.0807346	   -1.85834428	0.05181028	   -4.68061242	0.05237515	-3.0332e-02	   1.08286668	0.04638504	 1.06280180	0	 16.646427	  2.069812	            	            	  0.98784198	  0.90422708	  1.07289991
IC_1396             	2178183666228254720	1	0	 0.487838733001833835	324.9434164	+57.0853080	   -1.93626260	0.08909404	   -4.57649557	0.08791910	-2.0126e-01	   1.05367999	0.07911979	 2.01633450	0	 16.712654	  1.940078	            	            	  0.96058519	  0.87904512	  1.04552103
IC_1396             	2178183730636750208	1	0	 0.481727396496877902	324.9357497	+57.0893799	   -1.96474179	0.17047147	   -4.62077631	0.18003695	-9.3563e-02	   1.12283569	0.14249712	 1.03597160	0	 18.497723	  2.932859	            	            	  0.55984766	  0.51390675	  0.59953409
IC_1396             	2178189881033110272	1	1	 0.583872405616749801	325.0775285	+57.1546943	   -1.86266562	0.15255839	   -4.80463548	0.15598552	-1.1562e-01	   1.08991577	0.12623246	 1.06383200	0	 18.134930	  3.063852	            	            	  0.62908203	  0.58945262	  0.67555459
IC_1396             	2178191225370888192	1	1	 0.645447098785240536	324.9889313	+57.2168604	   -1.69071321	0.07797146	   -4.95288766	0.07584129	-2.2206e-01	   1.06825705	0.06287287	 0.92925537	0	 17.317280	  2.331478	            	            	  0.74237465	  0.71435557	  0.78212092
IC_1396             	2178191667739681024	1	1	 0.526670199442938247	325.0400471	+57.2508998	   -2.72426071	0.17348155	   -4.51124480	0.18516937	-1.0413e-01	   1.00141195	0.14591213	 1.06286060	0	 18.473795	  2.884663	            	            	  0.55984766	  0.52020224	  0.60143512
IC_1396             	2178192080057383168	1	1	 0.653645224409078018	325.2268265	+57.2614276	   -1.65630915	0.31210566	   -4.86439172	0.31542700	-1.4056e-01	   1.09451651	0.25934756	 1.11116240	0	 19.282463	  3.602026	            	            	  0.40879084	  0.38170147	  0.44242505
