#
#   VizieR Astronomical Server vizier.cfa.harvard.edu
#    Date: 2026-09-03T12:27:45 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-03T12:27:45	  Query execution date
#INFO	request=https://vizier.cfa.harvard.edu/viz-bin/asu-tsv?-source=J/A%2BA/686/A42/members&-out.max=unlimited&-out=Name,GaiaDR3,inrj,inrt,Prob,RA_ICRS,DE_ICRS,pmRA,e_pmRA,pmDE,e_pmDE,pmRApmDECor,Plx,e_Plx,RUWE,NSS,Gmag,BP-RP,RV,e_RV,Mass50,Mass16,Mass84&Name=vdBergh_83	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36860042
#Name: J/A+A/686/A42
#Title: Improving the open cluster census. III. (Hunt+, 2024)
#INFO	ivoid=ivo://cds.vizier/j/a+a/686/a42	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/686/a42	    IVOID of underlying data collection
#INFO	creator=Hunt E.L.	    First author or institution
#INFO	cites=bibcode:2024A&A...686A..42H	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2024	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/686/A42	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36860042	    Dataset identifier that can be used for citation
#INFO	publication_date=2024-11-21	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Coosys	H_2016.000:	ICRS
#Table	J_A_A_686_A42_members:
#Name: J/A+A/686/A42/members
#Title: Member stars of clusters (table 2)
#Column	Name	(a20)	Main accepted cluster name	[ucd=meta.id.parent]
#Column	GaiaDR3	(I19)	Gaia DR3 source ID	[ucd=meta.id;meta.main]
#Column	inrj	(I1)	[0/1] Flag indicating if cluster is within Jacobi radius (i.e. true tidal radius from cluster mass)	[ucd=meta.code]
#Column	inrt	(I1)	[0/1] Flag indicating if cluster is within estimated King (1962AJ.....67..471K) tidal radius based on cluster profile	[ucd=meta.code]
#Column	Prob	(F21.18)	[0/1] Membership probability	[ucd=stat.probability]
#Column	RA_ICRS	(F11.8)	Right ascension of star (ICRS) at Ep=2016.0	[ucd=pos.eq.ra;meta.main]
#Column	DE_ICRS	(F11.8)	Declination of star (ICRS) at Ep=2016.0	[ucd=pos.eq.dec;meta.main]
#Column	pmRA	(F14.8)	Mean proper motion in right ascension multiplied by cos(dec)	[ucd=pos.pm;pos.eq.ra]
#Column	e_pmRA	(F10.8)	Standard error of pmRA	[ucd=stat.error;pos.pm;pos.eq.ra]
#Column	pmDE	(F14.8)	Mean proper motion in declination	[ucd=pos.pm;pos.eq.dec]
#Column	e_pmDE	(F10.8)	Standard error of pmDE	[ucd=stat.error;pos.pm;pos.eq.dec]
#Column	pmRApmDECor	(E11.4)	Correlation between pmra and pmdec	[ucd=stat.correlation]
#Column	Plx	(F13.8)	Mean parallax	[ucd=pos.parallax;stat.mean]
#Column	e_Plx	(F10.8)	Standard error of parallax	[ucd=stat.error;pos.parallax]
#Column	RUWE	(F11.8)	Renormalised unit weight error	[ucd=stat.error]
#Column	NSS	(I1)	[0/6] Flag indicating source has additional information in the Gaia DR3 non single star tables	[ucd=meta.code]
#Column	Gmag	(F10.6)	Mean G-band magnitude	[ucd=phot.mag;em.opt]
#Column	BP-RP	(F10.6)	BP-RP colour	[ucd=phot.color;em.opt.B;em.opt.R]
#Column	RV	(F12.6)	? Mean Gaia DR3 radial velocity	[ucd=phys.veloc;pos.heliocentric]
#Column	e_RV	(F12.6)	? Standard error of radial velocity	[ucd=stat.error]
#Column	Mass50	(F12.8)	? 50th percentile of stellar mass for this star, assuming star is single	[ucd=phys.mass]
#Column	Mass16	(F12.8)	? 16th percentile of stellar mass for this star, assuming star is single	[ucd=phys.mass]
#Column	Mass84	(F12.8)	? 84th percentile of stellar mass for this star, assuming star is single	[ucd=phys.mass]
Name	GaiaDR3	inrj	inrt	Prob	RA_ICRS	DE_ICRS	pmRA	e_pmRA	pmDE	e_pmDE	pmRApmDECor	Plx	e_Plx	RUWE	NSS	Gmag	BP-RP	RV	e_RV	Mass50	Mass16	Mass84
 	 	 	 	 	deg	deg	mas/yr	mas/yr	mas/yr	mas/yr	 	mas	mas	 	 	mag	mag	km/s	km/s	Msun	Msun	Msun
--------------------	-------------------	-	-	---------------------	-----------	-----------	--------------	----------	--------------	----------	-----------	-------------	----------	-----------	-	----------	----------	------------	------------	------------	------------	------------
vdBergh_83          	2919573533507884416	0	1	 1.000000000000000000	100.1047938	-27.7000674	   -2.80531521	0.16089090	    3.48176168	0.19495474	-3.8833e-02	   0.93393265	0.19214094	 0.99778380	0	 19.276463	  2.307352	            	            	  0.32070063	  0.27522760	  0.35033101
vdBergh_83          	2919581122710069376	1	1	 1.000000000000000000	100.0154179	-27.5093744	   -2.86618477	0.21160175	    3.62924428	0.24351490	 1.2972e-02	   1.13753414	0.25028402	 1.04673770	0	 19.395952	  2.906248	            	            	  0.30704720	  0.25632426	  0.33153827
vdBergh_83          	2919584872220092032	0	1	 1.000000000000000000	99.80446368	-27.5899179	   -2.98449982	0.06550161	    3.37561585	0.08172279	 1.2260e-01	   1.07245764	0.07468262	 1.00968360	0	 17.598711	  2.773251	            	            	  0.61227464	  0.51049346	  0.65414156
vdBergh_83          	2919590301058456960	1	1	 1.000000000000000000	99.68545351	-27.4679807	   -3.00026111	0.06241504	    3.31972235	0.08520786	 9.5605e-02	   1.12905637	0.07401400	 1.02501460	0	 17.535318	  2.417635	            	            	  0.62389321	  0.58479705	  0.72042113
vdBergh_83          	2919592740600033408	1	1	 1.000000000000000000	99.94607824	-27.4987202	   -2.96546823	0.11826412	    3.33270110	0.13513382	 3.7119e-02	   1.12721144	0.13757618	 0.98246630	0	 18.556957	  3.142750	            	            	  0.42946849	  0.36530184	  0.46326089
vdBergh_83          	2919593595295549696	1	1	 0.955751269953252436	99.97896376	-27.4288270	   -3.26276830	0.23267540	    3.78147510	0.31336614	-2.5394e-02	   0.95692355	0.29856214	 1.03073760	0	 19.641802	  2.958040	            	            	  0.27654608	  0.23111980	  0.30430719
vdBergh_83          	2919595278925281792	1	1	 1.000000000000000000	99.74389756	-27.4618157	   -3.18252021	0.17659044	    3.46584704	0.24722406	 2.2624e-02	   1.02960293	0.22567776	 0.92263150	0	 19.387690	  2.721020	            	            	  0.30883336	  0.25632426	  0.33086034
vdBergh_83          	2919597447884150784	1	1	 1.000000000000000000	99.85873669	-27.3826955	   -2.67656047	0.01439181	    3.35328152	0.01835208	 5.2692e-02	   1.07363109	0.01672477	 1.08288250	0	 14.601207	  1.337061	   37.908752	    4.334907	  1.34435322	  1.28140590	  1.39223585
vdBergh_83          	2919617307813646720	0	1	 1.000000000000000000	100.3735097	-27.7144370	   -2.87440178	0.03671133	    3.29171036	0.04157402	-4.8382e-02	   1.07263926	0.04328641	 1.03518400	0	 16.556309	  1.966036	            	            	  0.74265046	  0.70102387	  0.77691658
vdBergh_83          	2919649331089897472	0	0	 0.997128366153691048	100.9774392	-27.2468570	   -2.82225390	0.02996915	    3.15964464	0.03766532	 5.5808e-02	   1.10741111	0.03411478	 0.95657690	0	 16.217075	  1.743735	            	            	  0.83572957	  0.72683335	  0.87581048
vdBergh_83          	2919657165109755008	0	1	 0.993947936861275361	100.6924826	-27.2664689	   -2.69565668	0.01359213	    2.82504407	0.01681698	-1.3791e-01	   0.87747926	0.01635581	 1.42245510	0	 13.242129	  0.687558	   58.072987	    2.880427	  1.72081792	  1.57382128	  1.86118629
vdBergh_83          	2919665583245535744	0	1	 1.000000000000000000	100.8072731	-27.1420977	   -2.59092901	0.02535873	    2.97119202	0.03128619	-8.7242e-02	   0.98240444	0.02975234	 0.96503370	0	 15.813186	  1.128746	            	            	  0.95908115	  0.89000813	  1.03214427
vdBergh_83          	2919671561841014528	1	1	 1.000000000000000000	100.1638632	-27.4931459	   -2.90543248	0.09354495	    3.39102722	0.11684440	 2.5114e-02	   0.99942523	0.10666965	 1.01427590	0	 18.183495	  2.702419	            	            	  0.49067914	  0.40543335	  0.51811629
vdBergh_83          	2919677299916714240	1	1	 1.000000000000000000	100.1632091	-27.3749660	   -2.39342838	0.03232490	    3.30356886	0.04130240	 4.4622e-02	   1.02540157	0.03768909	 0.98410540	0	 16.365150	  1.252574	            	            	  0.78549052	  0.71422943	  0.83605937
