#
#   VizieR Astronomical Server vizier.cfa.harvard.edu
#    Date: 2026-09-03T12:25:40 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-03T12:25:40	  Query execution date
#INFO	request=https://vizier.cfa.harvard.edu/viz-bin/asu-tsv?-source=J/A%2BA/686/A42/members&-out.max=unlimited&-out=Name,GaiaDR3,inrj,inrt,Prob,RA_ICRS,DE_ICRS,pmRA,e_pmRA,pmDE,e_pmDE,pmRApmDECor,Plx,e_Plx,RUWE,NSS,Gmag,BP-RP,RV,e_RV,Mass50,Mass16,Mass84&Name=Stock_2	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36860042
#Name: J/A+A/686/A42
#Title: Improving the open cluster census. III. (Hunt+, 2024)
#INFO	ivoid=ivo://cds.vizier/j/a+a/686/a42	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/686/a42	    IVOID of underlying data collection
#INFO	creator=Hunt E.L.	    First author or institution
#INFO	cites=bibcode:2024A&A...686A..42H	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2024	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/686/A42	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36860042	    Dataset identifier that can be used for citation
#INFO	publication_date=2024-11-21	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Coosys	H_2016.000:	ICRS
#Table	J_A_A_686_A42_members:
#Name: J/A+A/686/A42/members
#Title: Member stars of clusters (table 2)
#Column	Name	(a20)	Main accepted cluster name	[ucd=meta.id.parent]
#Column	GaiaDR3	(I19)	Gaia DR3 source ID	[ucd=meta.id;meta.main]
#Column	inrj	(I1)	[0/1] Flag indicating if cluster is within Jacobi radius (i.e. true tidal radius from cluster mass)	[ucd=meta.code]
#Column	inrt	(I1)	[0/1] Flag indicating if cluster is within estimated King (1962AJ.....67..471K) tidal radius based on cluster profile	[ucd=meta.code]
#Column	Prob	(F21.18)	[0/1] Membership probability	[ucd=stat.probability]
#Column	RA_ICRS	(F11.8)	Right ascension of star (ICRS) at Ep=2016.0	[ucd=pos.eq.ra;meta.main]
#Column	DE_ICRS	(F11.8)	Declination of star (ICRS) at Ep=2016.0	[ucd=pos.eq.dec;meta.main]
#Column	pmRA	(F14.8)	Mean proper motion in right ascension multiplied by cos(dec)	[ucd=pos.pm;pos.eq.ra]
#Column	e_pmRA	(F10.8)	Standard error of pmRA	[ucd=stat.error;pos.pm;pos.eq.ra]
#Column	pmDE	(F14.8)	Mean proper motion in declination	[ucd=pos.pm;pos.eq.dec]
#Column	e_pmDE	(F10.8)	Standard error of pmDE	[ucd=stat.error;pos.pm;pos.eq.dec]
#Column	pmRApmDECor	(E11.4)	Correlation between pmra and pmdec	[ucd=stat.correlation]
#Column	Plx	(F13.8)	Mean parallax	[ucd=pos.parallax;stat.mean]
#Column	e_Plx	(F10.8)	Standard error of parallax	[ucd=stat.error;pos.parallax]
#Column	RUWE	(F11.8)	Renormalised unit weight error	[ucd=stat.error]
#Column	NSS	(I1)	[0/6] Flag indicating source has additional information in the Gaia DR3 non single star tables	[ucd=meta.code]
#Column	Gmag	(F10.6)	Mean G-band magnitude	[ucd=phot.mag;em.opt]
#Column	BP-RP	(F10.6)	BP-RP colour	[ucd=phot.color;em.opt.B;em.opt.R]
#Column	RV	(F12.6)	? Mean Gaia DR3 radial velocity	[ucd=phys.veloc;pos.heliocentric]
#Column	e_RV	(F12.6)	? Standard error of radial velocity	[ucd=stat.error]
#Column	Mass50	(F12.8)	? 50th percentile of stellar mass for this star, assuming star is single	[ucd=phys.mass]
#Column	Mass16	(F12.8)	? 16th percentile of stellar mass for this star, assuming star is single	[ucd=phys.mass]
#Column	Mass84	(F12.8)	? 84th percentile of stellar mass for this star, assuming star is single	[ucd=phys.mass]
Name	GaiaDR3	inrj	inrt	Prob	RA_ICRS	DE_ICRS	pmRA	e_pmRA	pmDE	e_pmDE	pmRApmDECor	Plx	e_Plx	RUWE	NSS	Gmag	BP-RP	RV	e_RV	Mass50	Mass16	Mass84
 	 	 	 	 	deg	deg	mas/yr	mas/yr	mas/yr	mas/yr	 	mas	mas	 	 	mag	mag	km/s	km/s	Msun	Msun	Msun
--------------------	-------------------	-	-	---------------------	-----------	-----------	--------------	----------	--------------	----------	-----------	-------------	----------	-----------	-	----------	----------	------------	------------	------------	------------	------------
Stock_2             	 414295195378680448	0	0	 0.224862344254145669	17.77028391	+59.9611672	   18.92321738	0.04910124	   -9.86464187	0.06023152	-3.6715e-01	   2.85082905	0.06492142	 1.00355150	0	 16.991644	  2.333727	            	            	  0.59842992	  0.58295229	  0.61702842
Stock_2             	 440199551883888384	0	0	 0.224132733879462365	46.76186218	+52.3154668	   11.50325939	0.03836001	  -13.80784565	0.04530322	 3.4624e-01	   2.29487222	0.04267715	 1.01751330	0	 16.050808	  1.864714	            	            	  0.69335266	  0.67400516	  0.70818944
Stock_2             	 442226291114215808	0	0	 0.222969623858846638	52.86480541	+51.0476201	    9.68307639	0.42331760	  -13.72421181	0.39532610	 2.5564e-01	   2.11223951	0.43464488	 0.99496126	0	 19.863184	  2.888037	            	            	  0.30127244	  0.28413282	  0.31845671
Stock_2             	 442704926566883584	0	0	 0.224132733879462365	50.73471307	+51.3077974	   10.85515013	0.11011559	  -14.44456847	0.12256200	 3.5356e-01	   2.32700194	0.11065338	 1.11880120	0	 17.594190	  2.550199	            	            	  0.53832301	  0.52256340	  0.55423320
Stock_2             	 443014262991341184	0	0	 0.224132733879462365	50.29769358	+52.3078314	   10.01267246	0.18588348	  -14.13799946	0.18654068	 1.8850e-01	   2.34484399	0.23092796	 1.07184950	0	 18.393017	  2.906654	            	            	  0.45775803	  0.43948008	  0.47316355
Stock_2             	 443130231408346112	0	0	 0.224295017435394650	51.43244138	+51.9190937	    9.62505576	0.01990177	  -14.04451932	0.02131146	 3.1012e-01	   2.16298044	0.01953315	 1.06316100	0	 14.177800	  1.445064	   10.827231	    2.873419	  0.94202208	  0.90774155	  0.97012457
Stock_2             	 444750671029036160	0	0	 0.226445909536824808	53.96332325	+53.1483460	    9.22319631	0.07469955	  -15.37742742	0.06873202	 1.3812e-01	   2.21724124	0.07491747	 1.02801630	0	 17.004430	  2.365827	            	            	  0.59719431	  0.58148370	  0.61579274
Stock_2             	 445071517968590464	0	0	 0.226445909536824808	53.68880955	+54.3908763	    9.09547310	0.14992420	  -14.72005955	0.14626054	 1.6512e-01	   2.22581185	0.13813214	 1.00100900	0	 18.358429	  2.793449	            	            	  0.46151486	  0.44315967	  0.47707870
Stock_2             	 446097950729411328	0	0	 0.224295017435394650	49.21531542	+53.0591865	   10.39735886	0.06985874	  -13.71532302	0.08159680	 3.7837e-01	   2.24071356	0.07916218	 0.93878466	0	 17.133186	  2.308765	            	            	  0.58453924	  0.56718414	  0.60100885
Stock_2             	 446416980900194304	0	0	 0.226445909536824808	48.61635151	+54.2157425	   10.65938003	0.01637763	  -15.27289778	0.01659416	 2.5544e-01	   2.32225456	0.01711104	 1.00447640	0	 11.622903	  0.881225	    6.321606	    1.832942	  1.52833467	  1.48818143	  1.61637667
Stock_2             	 446794113389111808	0	0	 0.226445909536824808	48.92228675	+54.3452288	   10.61778564	0.05660859	  -14.49315408	0.06260911	 3.0386e-01	   2.34486480	0.06183279	 1.02746580	0	 16.833980	  2.250422	            	            	  0.61449145	  0.59794216	  0.63240666
Stock_2             	 446827785932873984	0	0	 0.226445909536824808	49.62098780	+54.7328605	    9.77673674	0.03218916	  -14.00106742	0.03464601	 2.7680e-01	   2.19743401	0.03378034	 0.97576780	0	 15.451489	  1.651774	            	            	  0.75577495	  0.72656213	  0.76801212
Stock_2             	 446875786487030144	0	0	 0.226445909536824808	50.71815813	+55.0146036	   10.27262729	0.06883704	  -14.75177547	0.07477921	 1.4080e-01	   2.22559223	0.07807164	 1.03016000	0	 17.273724	  2.403017	            	            	  0.57074160	  0.55337665	  0.58638793
Stock_2             	 446967664424960128	0	0	 0.226445909536824808	50.78338998	+55.5045732	   10.58790767	1.44496250	  -15.62946413	0.92480160	 2.6219e-01	   2.29528860	1.12162420	 1.11329530	0	 20.640577	  1.620411	            	            	  0.23462490	  0.22146428	  0.25225150
Stock_2             	 446989787799315328	0	0	 0.224132733879462365	46.84156905	+53.1093875	   11.12639547	0.19831035	  -13.57255049	0.22554943	 2.6919e-01	   2.34414457	0.22804014	 0.92553330	0	 18.944458	  3.251188	            	            	  0.39763311	  0.37940429	  0.41112779
