#
#   VizieR Astronomical Server vizier.cfa.harvard.edu
#    Date: 2026-09-03T12:22:46 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-03T12:22:46	  Query execution date
#INFO	request=https://vizier.cfa.harvard.edu/viz-bin/asu-tsv?-source=J/A%2BA/686/A42/members&-out.max=unlimited&-out=Name,GaiaDR3,inrj,inrt,Prob,RA_ICRS,DE_ICRS,pmRA,e_pmRA,pmDE,e_pmDE,pmRApmDECor,Plx,e_Plx,RUWE,NSS,Gmag,BP-RP,RV,e_RV,Mass50,Mass16,Mass84&Name=HXHWL_6	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36860042
#Name: J/A+A/686/A42
#Title: Improving the open cluster census. III. (Hunt+, 2024)
#INFO	ivoid=ivo://cds.vizier/j/a+a/686/a42	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/686/a42	    IVOID of underlying data collection
#INFO	creator=Hunt E.L.	    First author or institution
#INFO	cites=bibcode:2024A&A...686A..42H	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2024	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/686/A42	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36860042	    Dataset identifier that can be used for citation
#INFO	publication_date=2024-11-21	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Coosys	H_2016.000:	ICRS
#Table	J_A_A_686_A42_members:
#Name: J/A+A/686/A42/members
#Title: Member stars of clusters (table 2)
#Column	Name	(a20)	Main accepted cluster name	[ucd=meta.id.parent]
#Column	GaiaDR3	(I19)	Gaia DR3 source ID	[ucd=meta.id;meta.main]
#Column	inrj	(I1)	[0/1] Flag indicating if cluster is within Jacobi radius (i.e. true tidal radius from cluster mass)	[ucd=meta.code]
#Column	inrt	(I1)	[0/1] Flag indicating if cluster is within estimated King (1962AJ.....67..471K) tidal radius based on cluster profile	[ucd=meta.code]
#Column	Prob	(F21.18)	[0/1] Membership probability	[ucd=stat.probability]
#Column	RA_ICRS	(F11.8)	Right ascension of star (ICRS) at Ep=2016.0	[ucd=pos.eq.ra;meta.main]
#Column	DE_ICRS	(F11.8)	Declination of star (ICRS) at Ep=2016.0	[ucd=pos.eq.dec;meta.main]
#Column	pmRA	(F14.8)	Mean proper motion in right ascension multiplied by cos(dec)	[ucd=pos.pm;pos.eq.ra]
#Column	e_pmRA	(F10.8)	Standard error of pmRA	[ucd=stat.error;pos.pm;pos.eq.ra]
#Column	pmDE	(F14.8)	Mean proper motion in declination	[ucd=pos.pm;pos.eq.dec]
#Column	e_pmDE	(F10.8)	Standard error of pmDE	[ucd=stat.error;pos.pm;pos.eq.dec]
#Column	pmRApmDECor	(E11.4)	Correlation between pmra and pmdec	[ucd=stat.correlation]
#Column	Plx	(F13.8)	Mean parallax	[ucd=pos.parallax;stat.mean]
#Column	e_Plx	(F10.8)	Standard error of parallax	[ucd=stat.error;pos.parallax]
#Column	RUWE	(F11.8)	Renormalised unit weight error	[ucd=stat.error]
#Column	NSS	(I1)	[0/6] Flag indicating source has additional information in the Gaia DR3 non single star tables	[ucd=meta.code]
#Column	Gmag	(F10.6)	Mean G-band magnitude	[ucd=phot.mag;em.opt]
#Column	BP-RP	(F10.6)	BP-RP colour	[ucd=phot.color;em.opt.B;em.opt.R]
#Column	RV	(F12.6)	? Mean Gaia DR3 radial velocity	[ucd=phys.veloc;pos.heliocentric]
#Column	e_RV	(F12.6)	? Standard error of radial velocity	[ucd=stat.error]
#Column	Mass50	(F12.8)	? 50th percentile of stellar mass for this star, assuming star is single	[ucd=phys.mass]
#Column	Mass16	(F12.8)	? 16th percentile of stellar mass for this star, assuming star is single	[ucd=phys.mass]
#Column	Mass84	(F12.8)	? 84th percentile of stellar mass for this star, assuming star is single	[ucd=phys.mass]
Name	GaiaDR3	inrj	inrt	Prob	RA_ICRS	DE_ICRS	pmRA	e_pmRA	pmDE	e_pmDE	pmRApmDECor	Plx	e_Plx	RUWE	NSS	Gmag	BP-RP	RV	e_RV	Mass50	Mass16	Mass84
 	 	 	 	 	deg	deg	mas/yr	mas/yr	mas/yr	mas/yr	 	mas	mas	 	 	mag	mag	km/s	km/s	Msun	Msun	Msun
--------------------	-------------------	-	-	---------------------	-----------	-----------	--------------	----------	--------------	----------	-----------	-------------	----------	-----------	-	----------	----------	------------	------------	------------	------------	------------
HXHWL_6             	4053459468274275072	1	1	 0.992013932892611305	264.7325482	-34.2489161	    1.03413108	0.07944126	   -0.25633720	0.05755735	 1.7945e-01	   0.96765755	0.05762874	 0.92220926	0	 16.556982	  1.503730	            	            	  0.86716572	  0.84890131	  0.90000397
HXHWL_6             	4053473349609995520	1	1	 1.000000000000000000	264.5190897	-34.2448317	    1.25169657	0.09477572	   -0.15564414	0.06920640	 1.9213e-01	   1.06306906	0.08071505	 0.99231210	0	 17.233576	  1.714100	            	            	  0.77255719	  0.75590718	  0.79886816
HXHWL_6             	4053474930158080384	1	1	 1.000000000000000000	264.4684159	-34.1446133	    1.24788544	0.10296327	    0.10810633	0.07380138	 2.6726e-01	   1.13835194	0.08302525	 1.01557050	0	 17.288765	  1.700235	            	            	  0.76455764	  0.75007843	  0.79259508
HXHWL_6             	4053475372442219776	1	1	 1.000000000000000000	264.5460576	-34.1680778	    1.03481524	0.02115626	   -0.15705571	0.01338562	 1.6095e-01	   1.01995912	0.01688288	 0.84948620	0	 12.777838	  0.576603	            	            	  1.80175797	  1.71529463	  1.88480047
HXHWL_6             	4053475445554284544	1	1	 1.000000000000000000	264.5340961	-34.1558856	    1.18037024	0.06986408	    0.06211209	0.04885453	 2.0140e-01	   1.02083626	0.05495847	 1.01703320	0	 16.411243	  1.384401	            	            	  0.88971252	  0.86989310	  0.92389080
HXHWL_6             	4053476781191735040	1	1	 1.000000000000000000	264.5870252	-34.0941766	    0.92123087	0.05271160	   -0.41736949	0.03778627	 5.2711e-02	   1.01055902	0.04260457	 1.29060690	0	 15.438926	  1.222121	            	            	  1.05735598	  1.02657148	  1.09477759
HXHWL_6             	4053476888663344000	1	1	 0.979696983967275115	264.5264415	-34.1000819	    1.18733315	0.03966878	   -0.49018552	0.02805347	 1.3960e-01	   0.94216641	0.03393309	 1.82210890	0	 13.511804	  0.841752	            	            	  1.53079126	  1.47588861	  1.59488621
HXHWL_6             	4053476991742570368	1	1	 1.000000000000000000	264.5292188	-34.0792436	    1.10221447	0.07131334	   -0.17393718	0.05179577	 5.5022e-02	   1.06808124	0.06319008	 1.00740790	0	 16.381363	  1.387287	            	            	  0.89444514	  0.87441441	  0.92874914
HXHWL_6             	4053481763353795840	1	1	 1.000000000000000000	264.6513244	-34.0940860	    1.06211604	0.04704477	   -0.13351961	0.03257824	 6.3855e-02	   1.01754078	0.03809775	 0.93262260	0	 15.659376	  1.204882	            	            	  1.01545932	  0.98463980	  1.04950882
HXHWL_6             	4053481866432990976	1	1	 1.000000000000000000	264.6249563	-34.1013381	    1.40458392	0.09569956	   -0.04681415	0.06295638	 2.9530e-01	   0.94606942	0.06861532	 0.99851210	0	 16.704020	  1.467047	            	            	  0.84617602	  0.82823247	  0.87692687
HXHWL_6             	4053481969512240640	1	1	 1.000000000000000000	264.6350436	-34.0891010	    1.09467296	0.03527837	   -0.14080755	0.02326810	 2.5225e-01	   1.08512845	0.02557949	 0.87286985	0	 14.571985	  1.011970	    9.239406	   11.206403	  1.23811764	  1.20009796	  1.28538106
HXHWL_6             	4053481969512253184	1	1	 1.000000000000000000	264.6426017	-34.0829888	    1.07574993	0.11780681	   -0.17298879	0.07454447	 4.6069e-01	   1.03203632	0.07190596	 0.97243940	0	 16.871147	  1.517023	            	            	  0.82237705	  0.80433413	  0.85182545
HXHWL_6             	4053482106951229568	1	1	 1.000000000000000000	264.6825489	-34.0742437	    1.12340623	0.02620112	   -0.11885838	0.02003798	-1.2949e-01	   1.02952111	0.02364340	 1.00155040	0	 14.114400	  0.913080	   -8.894137	    9.455016	  1.35239853	  1.31208908	  1.40961944
HXHWL_6             	4053482145661659008	1	1	 1.000000000000000000	264.6983201	-34.0713119	    1.28222941	0.08621582	   -0.10629231	0.06653578	-4.3011e-02	   0.97024540	0.07833586	 1.13853840	0	 16.708452	  1.624609	            	            	  0.84556793	  0.82758657	  0.87611714
