#
#   VizieR Astronomical Server vizier.cfa.harvard.edu
#    Date: 2026-09-03T12:25:28 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-03T12:25:28	  Query execution date
#INFO	request=https://vizier.cfa.harvard.edu/viz-bin/asu-tsv?-source=J/A%2BA/686/A42/members&-out.max=unlimited&-out=Name,GaiaDR3,inrj,inrt,Prob,RA_ICRS,DE_ICRS,pmRA,e_pmRA,pmDE,e_pmDE,pmRApmDECor,Plx,e_Plx,RUWE,NSS,Gmag,BP-RP,RV,e_RV,Mass50,Mass16,Mass84&Name=Ruprecht_53	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36860042
#Name: J/A+A/686/A42
#Title: Improving the open cluster census. III. (Hunt+, 2024)
#INFO	ivoid=ivo://cds.vizier/j/a+a/686/a42	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/686/a42	    IVOID of underlying data collection
#INFO	creator=Hunt E.L.	    First author or institution
#INFO	cites=bibcode:2024A&A...686A..42H	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2024	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/686/A42	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36860042	    Dataset identifier that can be used for citation
#INFO	publication_date=2024-11-21	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Coosys	H_2016.000:	ICRS
#Table	J_A_A_686_A42_members:
#Name: J/A+A/686/A42/members
#Title: Member stars of clusters (table 2)
#Column	Name	(a20)	Main accepted cluster name	[ucd=meta.id.parent]
#Column	GaiaDR3	(I19)	Gaia DR3 source ID	[ucd=meta.id;meta.main]
#Column	inrj	(I1)	[0/1] Flag indicating if cluster is within Jacobi radius (i.e. true tidal radius from cluster mass)	[ucd=meta.code]
#Column	inrt	(I1)	[0/1] Flag indicating if cluster is within estimated King (1962AJ.....67..471K) tidal radius based on cluster profile	[ucd=meta.code]
#Column	Prob	(F21.18)	[0/1] Membership probability	[ucd=stat.probability]
#Column	RA_ICRS	(F11.8)	Right ascension of star (ICRS) at Ep=2016.0	[ucd=pos.eq.ra;meta.main]
#Column	DE_ICRS	(F11.8)	Declination of star (ICRS) at Ep=2016.0	[ucd=pos.eq.dec;meta.main]
#Column	pmRA	(F14.8)	Mean proper motion in right ascension multiplied by cos(dec)	[ucd=pos.pm;pos.eq.ra]
#Column	e_pmRA	(F10.8)	Standard error of pmRA	[ucd=stat.error;pos.pm;pos.eq.ra]
#Column	pmDE	(F14.8)	Mean proper motion in declination	[ucd=pos.pm;pos.eq.dec]
#Column	e_pmDE	(F10.8)	Standard error of pmDE	[ucd=stat.error;pos.pm;pos.eq.dec]
#Column	pmRApmDECor	(E11.4)	Correlation between pmra and pmdec	[ucd=stat.correlation]
#Column	Plx	(F13.8)	Mean parallax	[ucd=pos.parallax;stat.mean]
#Column	e_Plx	(F10.8)	Standard error of parallax	[ucd=stat.error;pos.parallax]
#Column	RUWE	(F11.8)	Renormalised unit weight error	[ucd=stat.error]
#Column	NSS	(I1)	[0/6] Flag indicating source has additional information in the Gaia DR3 non single star tables	[ucd=meta.code]
#Column	Gmag	(F10.6)	Mean G-band magnitude	[ucd=phot.mag;em.opt]
#Column	BP-RP	(F10.6)	BP-RP colour	[ucd=phot.color;em.opt.B;em.opt.R]
#Column	RV	(F12.6)	? Mean Gaia DR3 radial velocity	[ucd=phys.veloc;pos.heliocentric]
#Column	e_RV	(F12.6)	? Standard error of radial velocity	[ucd=stat.error]
#Column	Mass50	(F12.8)	? 50th percentile of stellar mass for this star, assuming star is single	[ucd=phys.mass]
#Column	Mass16	(F12.8)	? 16th percentile of stellar mass for this star, assuming star is single	[ucd=phys.mass]
#Column	Mass84	(F12.8)	? 84th percentile of stellar mass for this star, assuming star is single	[ucd=phys.mass]
Name	GaiaDR3	inrj	inrt	Prob	RA_ICRS	DE_ICRS	pmRA	e_pmRA	pmDE	e_pmDE	pmRApmDECor	Plx	e_Plx	RUWE	NSS	Gmag	BP-RP	RV	e_RV	Mass50	Mass16	Mass84
 	 	 	 	 	deg	deg	mas/yr	mas/yr	mas/yr	mas/yr	 	mas	mas	 	 	mag	mag	km/s	km/s	Msun	Msun	Msun
--------------------	-------------------	-	-	---------------------	-----------	-----------	--------------	----------	--------------	----------	-----------	-------------	----------	-----------	-	----------	----------	------------	------------	------------	------------	------------
Ruprecht_53         	5693827737619254016	0	1	 0.797637881428955420	123.3450877	-27.6494913	   -2.90132760	0.23360203	    0.74409255	0.27245742	 2.7608e-01	   0.92830717	0.34100520	 0.96889430	0	 19.686886	  1.504000	            	            	  0.48585638	  0.47727902	  0.49251108
Ruprecht_53         	5693842233117372672	0	1	 0.836437936843854146	122.8111017	-27.5204150	   -2.92821437	0.08274413	    0.86823197	0.09796338	 8.6524e-02	   0.94035398	0.10521097	 1.00404500	0	 17.893705	  1.786203	            	            	  0.65687446	  0.64926350	  0.66016295
Ruprecht_53         	5693847253950651008	0	1	 0.904645872548485275	123.1493330	-27.3821284	   -2.85915016	0.01866018	    0.99340266	0.02075870	 1.8705e-01	   0.91637247	0.02282484	 1.02256910	0	 15.030138	  0.847068	            	            	  1.03353674	  1.02089121	  1.04574267
Ruprecht_53         	5693858450914437504	0	1	 0.803915969766130778	123.3943667	-27.4199531	   -2.99456410	0.09596225	    1.08205898	0.11451620	 1.5703e-01	   0.96062439	0.13395440	 0.98225580	0	 18.265163	  1.954294	            	            	  0.62161717	  0.61546373	  0.62553576
Ruprecht_53         	5693874054543994624	0	1	 0.924292245720996664	123.1198655	-27.3165407	   -2.82966795	0.01980645	    0.97580893	0.02344054	 2.1163e-01	   0.91999821	0.02526938	 1.01073420	0	 15.388902	  0.921692	            	            	  0.96999877	  0.95946103	  0.98089439
Ruprecht_53         	5693874673022877440	0	1	 0.902461676097813914	123.1574522	-27.2680052	   -2.84882896	0.02589381	    0.97144690	0.02830857	 1.8152e-01	   0.91618858	0.03261652	 0.99016140	0	 15.926095	  1.060121	            	            	  0.88573166	  0.87558256	  0.89404570
Ruprecht_53         	5693899789988503936	1	1	 1.000000000000000000	122.9654106	-27.2345339	   -2.76735435	0.03186984	    1.01392925	0.03829652	 2.1171e-01	   0.95421923	0.04175697	 1.00765350	0	 16.359726	  1.153974	            	            	  0.82403348	  0.81432016	  0.83112363
Ruprecht_53         	5693900855140525184	1	1	 1.000000000000000000	122.8547604	-27.2781682	   -2.83749547	0.03400562	    1.15036032	0.04113943	 2.4980e-01	   0.92970427	0.04542312	 0.99234915	0	 16.454548	  1.519102	            	            	  0.81089743	  0.80103579	  0.81772244
Ruprecht_53         	5693902813645563392	1	1	 1.000000000000000000	122.8629587	-27.2230893	   -2.99170876	0.02006701	    0.92532150	0.02174623	 1.6372e-01	   0.99456453	0.02563806	 1.02952540	0	 15.253350	  0.900351	            	            	  0.99341531	  0.98230741	  1.00490025
Ruprecht_53         	5693905424986121600	1	1	 0.997016101919350750	122.5283174	-27.3700249	   -2.81273052	0.01801400	    1.02984361	0.02354510	 5.4206e-02	   0.94151912	0.02560846	 1.06232610	0	 15.122457	  0.876519	            	            	  1.01644157	  1.00452399	  1.02820662
Ruprecht_53         	5693905596784761728	1	1	 0.796047948604827638	122.5600331	-27.3366915	   -2.95861872	0.03375255	    0.69298479	0.04216973	 7.7071e-02	   0.96638847	0.04927776	 0.95962880	0	 16.591080	  1.291617	            	            	  0.79280747	  0.78395589	  0.79902579
Ruprecht_53         	5693907654060987392	1	1	 1.000000000000000000	122.6235567	-27.2665418	   -2.85879103	0.04094703	    1.05311862	0.05465646	 8.5626e-02	   0.91052438	0.05972351	 1.01971090	0	 16.838898	  1.321587	            	            	  0.76152024	  0.75264275	  0.76778271
Ruprecht_53         	5693914427237349760	1	1	 0.842919078900181806	122.6527382	-27.2238507	   -2.89132653	0.03238393	    0.97848720	0.04251613	 9.8568e-02	   0.85122164	0.04798435	 1.00106420	0	 16.422140	  1.204524	            	            	  0.81544608	  0.80578021	  0.82229919
Ruprecht_53         	5693914530316553088	1	1	 0.939355665839572418	122.6516940	-27.2042433	   -3.02200129	0.03712591	    0.98747124	0.04775136	 1.5880e-01	   1.02265827	0.05192268	 1.52969780	0	 15.955647	  1.230327	            	            	  0.88127149	  0.87112847	  0.88944164
