#
#   VizieR Astronomical Server vizier.cfa.harvard.edu
#    Date: 2026-09-03T12:23:04 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-03T12:23:04	  Query execution date
#INFO	request=https://vizier.cfa.harvard.edu/viz-bin/asu-tsv?-source=J/A%2BA/686/A42/members&-out.max=unlimited&-out=Name,GaiaDR3,inrj,inrt,Prob,RA_ICRS,DE_ICRS,pmRA,e_pmRA,pmDE,e_pmDE,pmRApmDECor,Plx,e_Plx,RUWE,NSS,Gmag,BP-RP,RV,e_RV,Mass50,Mass16,Mass84&Name=IRAS_20306%2B4005	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36860042
#Name: J/A+A/686/A42
#Title: Improving the open cluster census. III. (Hunt+, 2024)
#INFO	ivoid=ivo://cds.vizier/j/a+a/686/a42	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/686/a42	    IVOID of underlying data collection
#INFO	creator=Hunt E.L.	    First author or institution
#INFO	cites=bibcode:2024A&A...686A..42H	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2024	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/686/A42	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36860042	    Dataset identifier that can be used for citation
#INFO	publication_date=2024-11-21	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Coosys	H_2016.000:	ICRS
#Table	J_A_A_686_A42_members:
#Name: J/A+A/686/A42/members
#Title: Member stars of clusters (table 2)
#Column	Name	(a20)	Main accepted cluster name	[ucd=meta.id.parent]
#Column	GaiaDR3	(I19)	Gaia DR3 source ID	[ucd=meta.id;meta.main]
#Column	inrj	(I1)	[0/1] Flag indicating if cluster is within Jacobi radius (i.e. true tidal radius from cluster mass)	[ucd=meta.code]
#Column	inrt	(I1)	[0/1] Flag indicating if cluster is within estimated King (1962AJ.....67..471K) tidal radius based on cluster profile	[ucd=meta.code]
#Column	Prob	(F21.18)	[0/1] Membership probability	[ucd=stat.probability]
#Column	RA_ICRS	(F11.8)	Right ascension of star (ICRS) at Ep=2016.0	[ucd=pos.eq.ra;meta.main]
#Column	DE_ICRS	(F11.8)	Declination of star (ICRS) at Ep=2016.0	[ucd=pos.eq.dec;meta.main]
#Column	pmRA	(F14.8)	Mean proper motion in right ascension multiplied by cos(dec)	[ucd=pos.pm;pos.eq.ra]
#Column	e_pmRA	(F10.8)	Standard error of pmRA	[ucd=stat.error;pos.pm;pos.eq.ra]
#Column	pmDE	(F14.8)	Mean proper motion in declination	[ucd=pos.pm;pos.eq.dec]
#Column	e_pmDE	(F10.8)	Standard error of pmDE	[ucd=stat.error;pos.pm;pos.eq.dec]
#Column	pmRApmDECor	(E11.4)	Correlation between pmra and pmdec	[ucd=stat.correlation]
#Column	Plx	(F13.8)	Mean parallax	[ucd=pos.parallax;stat.mean]
#Column	e_Plx	(F10.8)	Standard error of parallax	[ucd=stat.error;pos.parallax]
#Column	RUWE	(F11.8)	Renormalised unit weight error	[ucd=stat.error]
#Column	NSS	(I1)	[0/6] Flag indicating source has additional information in the Gaia DR3 non single star tables	[ucd=meta.code]
#Column	Gmag	(F10.6)	Mean G-band magnitude	[ucd=phot.mag;em.opt]
#Column	BP-RP	(F10.6)	BP-RP colour	[ucd=phot.color;em.opt.B;em.opt.R]
#Column	RV	(F12.6)	? Mean Gaia DR3 radial velocity	[ucd=phys.veloc;pos.heliocentric]
#Column	e_RV	(F12.6)	? Standard error of radial velocity	[ucd=stat.error]
#Column	Mass50	(F12.8)	? 50th percentile of stellar mass for this star, assuming star is single	[ucd=phys.mass]
#Column	Mass16	(F12.8)	? 16th percentile of stellar mass for this star, assuming star is single	[ucd=phys.mass]
#Column	Mass84	(F12.8)	? 84th percentile of stellar mass for this star, assuming star is single	[ucd=phys.mass]
Name	GaiaDR3	inrj	inrt	Prob	RA_ICRS	DE_ICRS	pmRA	e_pmRA	pmDE	e_pmDE	pmRApmDECor	Plx	e_Plx	RUWE	NSS	Gmag	BP-RP	RV	e_RV	Mass50	Mass16	Mass84
 	 	 	 	 	deg	deg	mas/yr	mas/yr	mas/yr	mas/yr	 	mas	mas	 	 	mag	mag	km/s	km/s	Msun	Msun	Msun
--------------------	-------------------	-	-	---------------------	-----------	-----------	--------------	----------	--------------	----------	-----------	-------------	----------	-----------	-	----------	----------	------------	------------	------------	------------	------------
IRAS_20306+4005     	2064337169958322176	1	1	 1.000000000000000000	307.9944081	+40.1966945	   -1.80516024	0.39338285	   -4.33925385	0.47436994	-1.4721e-02	   1.05789124	0.41236540	 1.10548170	0	 19.942265	  2.876982	            	            	  0.57774319	  0.51322494	  0.63137541
IRAS_20306+4005     	2064697260016800512	1	1	 0.923014953661577486	308.2919328	+40.1475518	   -1.93364577	0.46861726	   -4.07953926	0.39113220	 7.0185e-02	   0.94174883	0.40688750	 1.05695830	0	 19.907356	  2.906895	            	            	  0.58589753	  0.52201713	  0.64395906
IRAS_20306+4005     	2064710041839173888	1	1	 0.957734282967151573	308.2546533	+40.2469678	   -2.09458626	0.14245342	   -4.15536624	0.17517471	 1.6372e-01	   0.86605425	0.13227198	 1.05246190	0	 18.626625	  2.554216	            	            	  0.86297981	  0.73166070	  0.90184707
IRAS_20306+4005     	2064710076201610112	1	1	 1.000000000000000000	308.2804335	+40.2412045	   -2.09118811	0.22946616	   -3.94660503	0.27332562	-3.4742e-02	   1.04812018	0.23620139	 1.01143300	0	 19.398045	  2.635187	            	            	  0.70247875	  0.65761623	  0.73630966
IRAS_20306+4005     	2064710561533007104	1	1	 1.000000000000000000	308.1533828	+40.2310557	   -1.68646381	0.01206954	   -4.09319711	0.01377518	-1.2155e-01	   1.03734385	0.01197147	 1.05094100	0	 10.528175	  0.904275	            	            	 40.93244192	 10.52681566	 51.54983157
IRAS_20306+4005     	2064710729033957248	1	1	 0.935937847155117075	308.1965588	+40.2664609	   -1.72583049	0.06519794	   -3.96279426	0.07211437	-6.1851e-02	   1.18107518	0.06338987	 0.99324010	0	 17.289719	  2.653751	            	            	  1.39336909	  1.34190543	  1.48018575
IRAS_20306+4005     	2064710870770660352	1	1	 1.000000000000000000	308.2293370	+40.2714297	   -1.59446959	0.04284924	   -4.09993688	0.04486700	-1.2857e-01	   1.01569775	0.04453807	 0.98195493	0	 16.598097	  2.489709	            	            	  1.64793475	  1.56506519	  1.76187972
IRAS_20306+4005     	2064711003911900416	1	1	 0.993923694863188434	308.2534104	+40.3000407	   -1.38635937	0.07233224	   -3.97002347	0.07876860	-8.1854e-02	   0.99195602	0.06776395	 1.06595300	0	 17.400047	  2.548712	            	            	  1.34818331	  1.28717603	  1.42116693
IRAS_20306+4005     	2064711244430455168	1	1	 1.000000000000000000	308.2198984	+40.3012616	   -1.95617551	0.26785815	   -4.10756380	0.30034736	 5.5467e-03	   0.85434559	0.26701897	 1.01353140	0	 19.584420	  3.135706	            	            	  0.65822227	  0.61367106	  0.71998116
IRAS_20306+4005     	2064711519308233600	1	1	 1.000000000000000000	308.0665633	+40.1731492	   -2.16642171	0.13830860	   -3.94401330	0.16726406	 2.6110e-02	   1.09130338	0.13735970	 0.99384403	0	 18.487883	  3.106632	            	            	  0.91905882	  0.84778446	  1.01422680
IRAS_20306+4005     	2064712172142873344	1	1	 1.000000000000000000	308.0833066	+40.2316463	   -1.87205049	0.01293306	   -4.17031890	0.01467913	-7.5894e-02	   1.03543663	0.01219561	 1.04391380	0	 12.826317	  0.774301	            	            	 44.64303726	  4.44515089	 59.96418834
IRAS_20306+4005     	2064713271654597632	1	1	 1.000000000000000000	308.0476238	+40.2707019	   -2.07556484	0.09852090	   -4.07373911	0.11465421	-1.0277e-01	   0.89510374	0.09669895	 0.95530254	0	 17.955994	  3.437803	            	            	  1.13246146	  1.06567860	  1.20639868
IRAS_20306+4005     	2064713275952362240	1	1	 1.000000000000000000	308.0447966	+40.2735127	   -1.51168730	0.04453660	   -3.98197403	0.05352108	-9.9505e-02	   0.99905921	0.04729621	 1.05873390	0	 16.654297	  2.409060	            	            	  1.63199990	  1.55441147	  1.74752964
IRAS_20306+4005     	2064713340379409152	1	1	 0.949168063552278674	308.0252384	+40.2879965	   -1.91444928	0.09841637	   -3.70456698	0.11783983	-9.4852e-02	   0.82744327	0.09517172	 1.02009730	0	 17.961569	  3.171421	            	            	  1.13034891	  1.07195648	  1.20920179
