#
#   VizieR Astronomical Server vizier.cfa.harvard.edu
#    Date: 2026-09-03T12:22:27 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-03T12:22:27	  Query execution date
#INFO	request=https://vizier.cfa.harvard.edu/viz-bin/asu-tsv?-source=J/A%2BA/686/A42/members&-out.max=unlimited&-out=Name,GaiaDR3,inrj,inrt,Prob,RA_ICRS,DE_ICRS,pmRA,e_pmRA,pmDE,e_pmDE,pmRApmDECor,Plx,e_Plx,RUWE,NSS,Gmag,BP-RP,RV,e_RV,Mass50,Mass16,Mass84&Name=Gulliver_20	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36860042
#Name: J/A+A/686/A42
#Title: Improving the open cluster census. III. (Hunt+, 2024)
#INFO	ivoid=ivo://cds.vizier/j/a+a/686/a42	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/686/a42	    IVOID of underlying data collection
#INFO	creator=Hunt E.L.	    First author or institution
#INFO	cites=bibcode:2024A&A...686A..42H	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2024	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/686/A42	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36860042	    Dataset identifier that can be used for citation
#INFO	publication_date=2024-11-21	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Coosys	H_2016.000:	ICRS
#Table	J_A_A_686_A42_members:
#Name: J/A+A/686/A42/members
#Title: Member stars of clusters (table 2)
#Column	Name	(a20)	Main accepted cluster name	[ucd=meta.id.parent]
#Column	GaiaDR3	(I19)	Gaia DR3 source ID	[ucd=meta.id;meta.main]
#Column	inrj	(I1)	[0/1] Flag indicating if cluster is within Jacobi radius (i.e. true tidal radius from cluster mass)	[ucd=meta.code]
#Column	inrt	(I1)	[0/1] Flag indicating if cluster is within estimated King (1962AJ.....67..471K) tidal radius based on cluster profile	[ucd=meta.code]
#Column	Prob	(F21.18)	[0/1] Membership probability	[ucd=stat.probability]
#Column	RA_ICRS	(F11.8)	Right ascension of star (ICRS) at Ep=2016.0	[ucd=pos.eq.ra;meta.main]
#Column	DE_ICRS	(F11.8)	Declination of star (ICRS) at Ep=2016.0	[ucd=pos.eq.dec;meta.main]
#Column	pmRA	(F14.8)	Mean proper motion in right ascension multiplied by cos(dec)	[ucd=pos.pm;pos.eq.ra]
#Column	e_pmRA	(F10.8)	Standard error of pmRA	[ucd=stat.error;pos.pm;pos.eq.ra]
#Column	pmDE	(F14.8)	Mean proper motion in declination	[ucd=pos.pm;pos.eq.dec]
#Column	e_pmDE	(F10.8)	Standard error of pmDE	[ucd=stat.error;pos.pm;pos.eq.dec]
#Column	pmRApmDECor	(E11.4)	Correlation between pmra and pmdec	[ucd=stat.correlation]
#Column	Plx	(F13.8)	Mean parallax	[ucd=pos.parallax;stat.mean]
#Column	e_Plx	(F10.8)	Standard error of parallax	[ucd=stat.error;pos.parallax]
#Column	RUWE	(F11.8)	Renormalised unit weight error	[ucd=stat.error]
#Column	NSS	(I1)	[0/6] Flag indicating source has additional information in the Gaia DR3 non single star tables	[ucd=meta.code]
#Column	Gmag	(F10.6)	Mean G-band magnitude	[ucd=phot.mag;em.opt]
#Column	BP-RP	(F10.6)	BP-RP colour	[ucd=phot.color;em.opt.B;em.opt.R]
#Column	RV	(F12.6)	? Mean Gaia DR3 radial velocity	[ucd=phys.veloc;pos.heliocentric]
#Column	e_RV	(F12.6)	? Standard error of radial velocity	[ucd=stat.error]
#Column	Mass50	(F12.8)	? 50th percentile of stellar mass for this star, assuming star is single	[ucd=phys.mass]
#Column	Mass16	(F12.8)	? 16th percentile of stellar mass for this star, assuming star is single	[ucd=phys.mass]
#Column	Mass84	(F12.8)	? 84th percentile of stellar mass for this star, assuming star is single	[ucd=phys.mass]
Name	GaiaDR3	inrj	inrt	Prob	RA_ICRS	DE_ICRS	pmRA	e_pmRA	pmDE	e_pmDE	pmRApmDECor	Plx	e_Plx	RUWE	NSS	Gmag	BP-RP	RV	e_RV	Mass50	Mass16	Mass84
 	 	 	 	 	deg	deg	mas/yr	mas/yr	mas/yr	mas/yr	 	mas	mas	 	 	mag	mag	km/s	km/s	Msun	Msun	Msun
--------------------	-------------------	-	-	---------------------	-----------	-----------	--------------	----------	--------------	----------	-----------	-------------	----------	-----------	-	----------	----------	------------	------------	------------	------------	------------
Gulliver_20         	4481642040869923200	0	1	 0.743396003294283014	272.7423046	+9.48259155	    0.48380207	0.01337038	   -7.63738089	0.01301581	 1.4604e-01	   2.38545268	0.01268252	 0.97062564	0	 12.634258	  0.887506	  -13.878582	    2.463422	  1.15348235	  1.12279833	  1.17235344
Gulliver_20         	4481838234978582400	0	1	 0.760812026222740689	275.1194937	+9.47288072	    0.71125176	0.11398269	   -7.08310061	0.11069810	 1.9828e-01	   2.37032159	0.11316034	 1.00103760	0	 17.582062	  2.482685	            	            	  0.51435448	  0.50447899	  0.52755130
Gulliver_20         	4481887365104542720	0	1	 0.785760412683670473	274.4891408	+9.75028793	    1.30711419	0.10261473	   -6.57973052	0.10779663	 6.7179e-02	   2.45597780	0.10200418	 1.10936100	0	 17.521729	  2.490555	            	            	  0.51993995	  0.50660453	  0.52984448
Gulliver_20         	4481975738351086464	0	1	 0.851074244701609861	273.9195241	+9.59936249	    1.69872586	0.10346812	   -6.13057279	0.10139676	 4.3320e-01	   2.33060562	0.09673627	 1.07057150	0	 17.543823	  2.484415	            	            	  0.51782333	  0.50352945	  0.52642633
Gulliver_20         	4481977456338709248	0	1	 1.000000000000000000	274.0659975	+9.66796580	    0.94934573	0.11793426	   -6.78747507	0.11642755	 3.6095e-01	   2.34720865	0.10218124	 1.02154660	0	 17.654573	  2.607082	            	            	  0.50785745	  0.49144506	  0.51617841
Gulliver_20         	4482004222570401024	0	1	 1.000000000000000000	273.1276616	+9.51028281	    0.72963142	0.17108747	   -7.06181143	0.16328062	 3.2218e-01	   2.41860915	0.15706208	 0.96684800	0	 18.326063	  2.736136	            	            	  0.43623646	  0.41770411	  0.44469439
Gulliver_20         	4482014874089282304	0	1	 0.909557887463638304	273.0259373	+9.51619346	    1.04977265	0.42313924	   -6.65036336	0.39849383	 1.3117e-01	   2.44115305	0.41013210	 1.02867320	0	 19.758583	  2.800577	            	            	  0.28953923	  0.28099513	  0.31177122
Gulliver_20         	4482035288075410688	0	1	 1.000000000000000000	273.5406674	+9.75629087	    0.88451798	0.07044395	   -6.96720021	0.07028732	 2.9335e-01	   2.32260514	0.07786694	 1.02540850	0	 16.820108	  2.134760	            	            	  0.58612866	  0.57550238	  0.60121143
Gulliver_20         	4482069815314593152	0	1	 1.000000000000000000	274.3274509	+9.72836501	    0.92119652	0.22283292	   -6.52869043	0.21978484	 2.0481e-01	   2.34925986	0.20284702	 1.04362630	0	 18.657250	  2.635994	            	            	  0.40168285	  0.38075339	  0.40918329
Gulliver_20         	4482076687260447360	0	1	 0.866830279167913553	274.3537274	+9.79333516	    1.25779770	0.03429670	   -6.34314025	0.03521263	 8.5299e-02	   2.23180053	0.03641050	 0.97869664	0	 15.444702	  1.582721	            	            	  0.71836648	  0.70738527	  0.72931932
Gulliver_20         	4482090332377059968	0	1	 0.781525221048984142	273.9210638	+9.91762079	    1.53934778	0.02240222	   -5.87902227	0.02124169	 1.6363e-01	   2.23307015	0.02040541	 1.24287820	0	 14.044736	  1.150058	  -19.079170	    4.930521	  0.89709433	  0.88009256	  0.91443110
Gulliver_20         	4482094519966203520	0	1	 1.000000000000000000	274.1915230	+9.97714500	    1.03934724	0.21914618	   -6.91534578	0.23422390	 3.7228e-01	   2.38776429	0.17601171	 0.96697480	0	 18.643713	  2.774258	            	            	  0.40310466	  0.38292574	  0.41098993
Gulliver_20         	4482130327113385856	0	1	 0.979053901670798199	274.5644358	+10.3092759	    1.22556610	0.01803527	   -6.28984388	0.01808078	 2.1304e-01	   2.21412481	0.01959144	 1.02349880	0	 14.182488	  1.191716	  -16.432160	    7.230078	  0.87648074	  0.85820253	  0.89158950
Gulliver_20         	4482130876869158144	0	1	 1.000000000000000000	274.6397485	+10.3108840	    1.26333179	0.06823138	   -6.50936893	0.06705631	 2.5335e-01	   2.25589564	0.06953795	 0.98181500	0	 16.832949	  2.198124	            	            	  0.58485080	  0.57112038	  0.59719145
