#
#   VizieR Astronomical Server vizier.cfa.harvard.edu
#    Date: 2026-09-03T12:22:57 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-03T12:22:57	  Query execution date
#INFO	request=https://vizier.cfa.harvard.edu/viz-bin/asu-tsv?-source=J/A%2BA/686/A42/members&-out.max=unlimited&-out=Name,GaiaDR3,inrj,inrt,Prob,RA_ICRS,DE_ICRS,pmRA,e_pmRA,pmDE,e_pmDE,pmRApmDECor,Plx,e_Plx,RUWE,NSS,Gmag,BP-RP,RV,e_RV,Mass50,Mass16,Mass84&Name=IC_2391	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36860042
#Name: J/A+A/686/A42
#Title: Improving the open cluster census. III. (Hunt+, 2024)
#INFO	ivoid=ivo://cds.vizier/j/a+a/686/a42	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/686/a42	    IVOID of underlying data collection
#INFO	creator=Hunt E.L.	    First author or institution
#INFO	cites=bibcode:2024A&A...686A..42H	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2024	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/686/A42	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36860042	    Dataset identifier that can be used for citation
#INFO	publication_date=2024-11-21	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Coosys	H_2016.000:	ICRS
#Table	J_A_A_686_A42_members:
#Name: J/A+A/686/A42/members
#Title: Member stars of clusters (table 2)
#Column	Name	(a20)	Main accepted cluster name	[ucd=meta.id.parent]
#Column	GaiaDR3	(I19)	Gaia DR3 source ID	[ucd=meta.id;meta.main]
#Column	inrj	(I1)	[0/1] Flag indicating if cluster is within Jacobi radius (i.e. true tidal radius from cluster mass)	[ucd=meta.code]
#Column	inrt	(I1)	[0/1] Flag indicating if cluster is within estimated King (1962AJ.....67..471K) tidal radius based on cluster profile	[ucd=meta.code]
#Column	Prob	(F21.18)	[0/1] Membership probability	[ucd=stat.probability]
#Column	RA_ICRS	(F11.8)	Right ascension of star (ICRS) at Ep=2016.0	[ucd=pos.eq.ra;meta.main]
#Column	DE_ICRS	(F11.8)	Declination of star (ICRS) at Ep=2016.0	[ucd=pos.eq.dec;meta.main]
#Column	pmRA	(F14.8)	Mean proper motion in right ascension multiplied by cos(dec)	[ucd=pos.pm;pos.eq.ra]
#Column	e_pmRA	(F10.8)	Standard error of pmRA	[ucd=stat.error;pos.pm;pos.eq.ra]
#Column	pmDE	(F14.8)	Mean proper motion in declination	[ucd=pos.pm;pos.eq.dec]
#Column	e_pmDE	(F10.8)	Standard error of pmDE	[ucd=stat.error;pos.pm;pos.eq.dec]
#Column	pmRApmDECor	(E11.4)	Correlation between pmra and pmdec	[ucd=stat.correlation]
#Column	Plx	(F13.8)	Mean parallax	[ucd=pos.parallax;stat.mean]
#Column	e_Plx	(F10.8)	Standard error of parallax	[ucd=stat.error;pos.parallax]
#Column	RUWE	(F11.8)	Renormalised unit weight error	[ucd=stat.error]
#Column	NSS	(I1)	[0/6] Flag indicating source has additional information in the Gaia DR3 non single star tables	[ucd=meta.code]
#Column	Gmag	(F10.6)	Mean G-band magnitude	[ucd=phot.mag;em.opt]
#Column	BP-RP	(F10.6)	BP-RP colour	[ucd=phot.color;em.opt.B;em.opt.R]
#Column	RV	(F12.6)	? Mean Gaia DR3 radial velocity	[ucd=phys.veloc;pos.heliocentric]
#Column	e_RV	(F12.6)	? Standard error of radial velocity	[ucd=stat.error]
#Column	Mass50	(F12.8)	? 50th percentile of stellar mass for this star, assuming star is single	[ucd=phys.mass]
#Column	Mass16	(F12.8)	? 16th percentile of stellar mass for this star, assuming star is single	[ucd=phys.mass]
#Column	Mass84	(F12.8)	? 84th percentile of stellar mass for this star, assuming star is single	[ucd=phys.mass]
Name	GaiaDR3	inrj	inrt	Prob	RA_ICRS	DE_ICRS	pmRA	e_pmRA	pmDE	e_pmDE	pmRApmDECor	Plx	e_Plx	RUWE	NSS	Gmag	BP-RP	RV	e_RV	Mass50	Mass16	Mass84
 	 	 	 	 	deg	deg	mas/yr	mas/yr	mas/yr	mas/yr	 	mas	mas	 	 	mag	mag	km/s	km/s	Msun	Msun	Msun
--------------------	-------------------	-	-	---------------------	-----------	-----------	--------------	----------	--------------	----------	-----------	-------------	----------	-----------	-	----------	----------	------------	------------	------------	------------	------------
IC_2391             	5250771280870335360	0	0	 0.260889725156544461	144.5224477	-62.1414256	  -30.26173508	0.02037987	   18.79905536	0.01950218	 8.7639e-02	   6.49040290	0.01780634	 1.03488540	0	 14.549652	  2.353036	  -27.104378	   14.641236	  0.60373389	  0.56107150	  0.62248547
IC_2391             	5294885061752070016	0	0	 0.262028406875321362	119.8225288	-57.3272561	  -20.30246487	0.02790146	   26.68514693	0.02887267	-8.1240e-02	   6.48902029	0.02281601	 1.07213830	0	 15.439378	  2.763935	    9.905629	    4.695442	  0.44379605	  0.41667555	  0.50321672
IC_2391             	5295255219213040512	0	0	 0.262028406875321362	117.3935574	-57.9032926	  -18.68184345	0.01262362	   26.55469029	0.01106679	-7.9124e-02	   6.40565968	0.01005422	 0.76750135	0	 11.467164	  0.987969	   15.726985	    0.622294	  0.94839432	  0.89949547	  1.01183728
IC_2391             	5295676160368771712	0	0	 0.262028406875321362	118.5736193	-57.1869005	  -19.11213361	0.01819290	   25.83716950	0.01681072	 1.3464e-01	   6.42848747	0.01403010	 1.13495410	0	 10.521271	  0.785912	   15.502849	    0.321524	  1.13577132	  1.07581739	  1.15891184
IC_2391             	5295688117557736704	0	0	 0.262028406875321362	118.4811855	-57.1695684	  -19.34004601	0.10982694	   26.36148067	0.07882545	-1.4138e-01	   6.38353901	0.07150474	 1.04808900	0	 15.808343	  2.288426	            	            	  0.37965843	  0.32824657	  0.42064688
IC_2391             	5300158800568108928	0	0	 0.259242168890173263	136.9939485	-59.3308974	  -30.75903127	0.02580577	   23.73699942	0.02410490	 4.2849e-02	   7.38085721	0.02149156	 1.00550390	0	 15.275085	  2.762924	    9.389648	    4.995080	  0.47104458	  0.44133713	  0.52298811
IC_2391             	5301842840059920512	0	0	 0.261140558437333969	132.9702436	-59.2193227	  -24.07334361	0.13452658	   21.70977923	0.15509926	 1.9781e-02	   6.01008681	0.11861464	 0.98739570	0	 18.196814	  3.481298	            	            	  0.13728529	  0.11919179	  0.14773916
IC_2391             	5301843252376786304	0	0	 0.266862884041558390	133.0723971	-59.2476311	  -24.20188715	0.03649521	   21.62507029	0.03593605	 1.2979e-02	   6.01733857	0.02951661	 1.01553670	0	 15.877766	  2.833825	            	            	  0.36757990	  0.31961445	  0.41019521
IC_2391             	5301857099351264640	0	0	 0.307951287069403556	133.0358063	-59.0843030	  -25.80496680	0.02022297	   23.32840853	0.02116317	-7.3493e-02	   6.48527142	0.01839361	 1.07785080	0	 14.642101	  2.353355	    7.379995	   10.395655	  0.58654746	  0.55137568	  0.61245617
IC_2391             	5303067691711554688	0	0	 0.288874287523015916	134.4512576	-59.6897427	  -26.06176882	0.16509795	   22.43920357	0.16209940	-1.7240e-01	   6.46754552	0.14159332	 1.03787310	0	 18.550990	  3.662882	            	            	  0.12155424	  0.10759262	  0.13282263
IC_2391             	5303237364405842816	0	0	 0.298952278769922419	136.1840309	-58.7764281	  -30.16060742	0.03695283	   23.98529415	0.03349568	 8.6576e-02	   7.26344983	0.03167665	 0.99703770	0	 15.972028	  3.035006	            	            	  0.35227082	  0.30752948	  0.39427390
IC_2391             	5303472350654243712	0	0	 0.304149119419453662	135.5161751	-58.1470714	  -27.81810831	0.01525739	   22.90836310	0.01414731	-3.3687e-02	   6.72717892	0.01232718	 0.75283360	0	 11.157790	  0.977828	   14.707028	    2.081592	  1.00124241	  0.94688580	  1.04993122
IC_2391             	5303684418965840512	0	0	 0.289009404965578698	137.1328708	-57.6757319	  -28.97770282	0.07200814	   22.07520564	0.07188730	 9.1562e-02	   6.63171481	0.06247515	 0.94672420	0	 17.261654	  3.292958	            	            	  0.20353145	  0.16814316	  0.21928840
IC_2391             	5303796328635472896	0	0	 0.313520402849294388	137.6409727	-57.1087623	  -28.59733292	0.04885836	   21.45253809	0.04727772	 5.5492e-02	   6.64293969	0.04260717	 0.99874264	0	 16.524317	  2.988154	            	            	  0.28084912	  0.24192535	  0.31005608
